Datum,Temp,WG,WR,Druck,NO,NO2,Niederschlag,PM10
2000-01-01,3.718000000000001,1.9598958333333334,234.92291666666668,991.8,17.6266,24.236,3.5892,11.37719999999999
2000-01-02,3.8480000000000003,2.1729125000000002,222.51125000000005,996.9,14.288599999999999,28.697999999999993,3.5212,12.397199999999998
2000-01-03,1.462999999999999,2.295208333333333,220.18124999999995,996.2,19.0638,35.336,0.8398000000000001,19.947999999999986
2000-01-04,4.934000000000001,3.5749791666666657,220.88541666666674,989.9,8.266,24.21,1.4894,11.478000000000007
2000-01-05,6.917,2.2372083333333337,220.5541666666666,989.7,11.3496,26.208,4.319999999999999,12.925999999999993
2000-01-06,3.944000000000001,1.9982958333333336,208.71749999999997,989.0,17.879800000000003,35.303999999999995,0.1112,16.108000000000008
2000-01-07,6.305999999999999,1.719435416666666,195.3227083333334,991.4,18.566000000000003,32.15,2.742,17.818599999999996
2000-01-08,6.682,1.74574375,215.76770833333327,990.1,27.437999999999995,37.99000000000001,0.1778,19.495999999999984
2000-01-09,5.739000000000001,1.4129395833333334,126.48166666666668,989.9,45.635999999999996,37.984,0.012,20.779999999999994
2000-01-10,3.230000000000001,1.9631187499999998,184.97839583333337,997.9,47.678,38.891999999999996,0.86648,36.17
2000-01-11,2.936999999999999,1.8373979166666663,87.11625000000002,1003.0,39.38399999999999,47.68,0.15979599999999997,30.61
2000-01-12,0.4429000000000006,2.1569374999999997,161.93541666666664,999.2,23.172,41.284000000000006,0.26599999999999996,21.130000000000003
2000-01-13,0.9515999999999992,1.879437500000001,192.58541666666667,989.3,13.361000000000004,25.294,0.636,13.144
2000-01-14,1.1770000000000007,1.2431104166666667,171.64666666666668,988.5,54.556999999999995,81.96999999999998,0.023,22.180000000000017
2000-01-15,-1.017,1.6361979166666671,136.0767916666667,996.5,54.556999999999995,64.836,0.07192,37.785999999999994
2000-01-16,1.0069999999999995,1.6970499999999997,142.46374999999998,1000.0,44.88,53.080000000000005,0.0666,30.477999999999998
2000-01-17,3.915,2.902041666666666,239.97291666666663,995.5,28.86,31.456,1.7798,14.297999999999993
2000-01-18,5.657000000000001,4.101354166666666,279.8854166666667,988.4,9.281000000000002,24.37,1.2738,9.9678
2000-01-19,2.2840000000000003,2.196916666666667,283.87708333333336,994.6,36.29,30.479999999999997,0.12160000000000001,18.862000000000002
2000-01-20,2.8540000000000005,2.6090416666666676,259.3229166666667,996.8,19.040000000000003,31.94,2.1077999999999997,13.797400000000016
2000-01-21,3.7670000000000003,3.9536666666666656,258.3541666666666,990.8,11.839999999999998,24.27,0.5006,8.481599999999991
2000-01-22,2.669000000000001,2.478979166666667,239.24374999999995,981.2,18.69,28.8,0.894,11.285999999999992
2000-01-23,1.3300000000000005,2.7256458333333335,203.38583333333324,979.2,11.2,20.250000000000004,1.6219999999999999,13.109199999999992
2000-01-24,-6.126999999999999,2.0872291666666665,84.32583333333334,989.3,54.556999999999995,29.219999999999995,0.07998,34.88399999999999
2000-01-25,-6.99,1.6255000000000002,166.34562499999996,994.6,54.556999999999995,29.309999999999995,0.001,41.610699999999994
2000-01-26,-5.916,1.5850645833333334,158.77002083333332,998.8,54.556999999999995,18.4,0.001,39.280000000000015
2000-01-27,-3.8059999999999996,1.6332312499999997,129.95416666666668,998.0,54.556999999999995,14.68,0.0336,24.578000000000003
2000-01-28,1.6280000000000001,2.4458541666666673,195.41437499999995,989.9,54.556999999999995,55.20000000000001,0.47346,23.570000000000004
2000-01-29,6.4239999999999995,4.166604166666667,228.84999999999994,977.0,9.411,22.45,2.776,5.260399999999996
2000-01-30,9.574,4.166604166666667,241.56249999999997,981.3,8.805,19.22,0.5298,8.663999999999985
2000-01-31,9.794999999999998,3.629637499999999,234.46874999999994,991.7,18.78,28.62,0.8090000000000003,10.237200000000001
2000-02-01,7.397,1.8193374999999998,159.38645833333334,990.3,54.556999999999995,50.1,0.1382,37.624
2000-02-02,8.899,2.3267541666666673,242.77666666666664,986.4,53.68,46.86,0.5218,13.815999999999997
2000-02-03,6.31,2.8298571428571426,253.43714285714282,999.2,13.1,32.86,0.4788,11.181999999999984
2000-02-04,5.824000000000001,2.008666666666667,231.85000000000002,1003.0,45.800000000000004,47.04,0.0316,20.17199999999999
2000-02-05,9.042999999999997,1.5702500000000004,215.42854166666663,1001.0,49.97999999999999,43.65999999999999,0.066,21.389999999999993
2000-02-06,9.023,1.5382895833333337,146.08354166666663,993.3,54.556999999999995,43.74,0.11900000000000002,27.341999999999988
2000-02-07,9.417,3.7488541666666673,238.83749999999995,988.1,9.829,30.160000000000004,0.0498,11.250399999999994
2000-02-08,10.690000000000001,4.166604166666667,235.02291666666656,979.8,10.330000000000002,22.1,0.5686,7.485400000000001
2000-02-09,5.954,4.166604166666667,256.59374999999994,988.3,10.05,19.37,3.0220000000000002,9.91259999999999
2000-02-10,7.772,3.203583333333333,221.27708333333334,991.4,16.22,30.56,0.6780000000000002,12.922000000000011
2000-02-11,4.67,2.077395833333333,187.94812500000003,994.1,31.91,33.38,0.084,15.607999999999997
2000-02-12,2.3670000000000013,2.6694166666666668,225.37708333333327,993.9,40.410000000000004,31.28,0.38633999999999996,14.740000000000006
2000-02-13,5.15,4.166604166666667,234.11250000000004,987.9,8.687,17.21,2.2364,10.817599999999999
2000-02-14,4.673000000000002,2.0584374999999997,203.5414583333333,990.8,47.91,40.72,0.186,19.814000000000004
2000-02-15,8.305999999999997,3.142687500000001,236.99791666666667,984.3,12.88,25.730000000000004,0.677,9.258999999999997
2000-02-16,4.618999999999999,4.166604166666667,245.78750000000002,972.9,8.556,18.24,3.2332,11.023999999999988
2000-02-17,1.962,3.6724166666666656,253.17291666666677,975.4,11.63,23.379999999999995,2.5506,11.645999999999994
2000-02-18,3.3339999999999987,3.3897291666666676,219.95833333333337,976.9,14.8,30.380000000000006,0.9286,9.06779999999999
2000-02-19,5.059,3.0001458333333333,238.5625,974.5,10.61,24.09,1.9529999999999998,10.27640000000001
2000-02-20,1.9529999999999998,2.796833333333334,288.20624999999995,988.9,8.616000000000001,18.05,0.506,9.259200000000007
2000-02-21,1.037999999999999,1.6669541666666667,188.34289583333333,996.1,42.970000000000006,43.06,0.6886,19.917999999999996
2000-02-22,3.641999999999999,1.6849749999999997,214.34541666666667,993.3,41.02,44.029999999999994,0.0094,16.704000000000004
2000-02-23,4.944999999999999,2.1508749999999996,223.8666666666667,993.1,49.53,42.31,0.0626,17.54599999999999
2000-02-24,6.6,3.4155833333333336,219.09583333333333,993.5,13.450000000000001,32.49,0.7494000000000001,15.745999999999993
2000-02-25,8.312999999999999,3.2598333333333334,247.6220833333333,992.6,13.95,23.73,1.77978,15.042399999999995
2000-02-26,5.566000000000001,1.7870520833333337,153.5633333333333,998.3,46.31,33.86999999999999,0.0294,22.78599999999999
2000-02-27,7.759,1.9840250000000006,205.25958333333338,995.9,37.67,31.669999999999998,0.11098000000000001,20.66400000000001
2000-02-28,12.670000000000002,3.959104166666666,224.9685416666667,987.9,10.13,26.35,0.8368,11.945999999999984
2000-02-29,8.101000000000003,3.882083333333334,217.71458333333337,983.9,9.914000000000001,23.670000000000005,0.731,11.559199999999997
2000-03-01,6.355000000000001,3.0214999999999996,248.6041666666666,973.1,10.41,23.62,1.9480000000000002,9.904800000000005
2000-03-02,4.315999999999999,3.2847291666666663,257.38124999999997,988.6,8.768,19.88,1.076,11.974000000000007
2000-03-03,6.846999999999999,4.166604166666667,226.31249999999997,980.2,7.885000000000002,14.710000000000003,1.284,7.008999999999998
2000-03-04,2.6880000000000015,3.4351458333333325,268.33125,985.5,7.165000000000002,14.72,1.2826,10.71599999999999
2000-03-05,2.059999999999999,3.0771666666666673,248.27499999999992,998.5,8.053,18.43,0.6125999999999999,15.64560000000001
2000-03-06,4.541999999999999,2.0539166666666673,225.90833333333327,998.2,33.12,38.38,0.1882,21.758000000000003
2000-03-07,7.563,2.8043750000000003,206.54583333333332,994.6,30.13,40.55,0.222,20.742000000000008
2000-03-08,10.110000000000001,3.9947916666666665,236.94375,992.5,7.217,21.1,0.92,8.335399999999993
2000-03-09,12.09,4.166604166666667,249.11041666666662,990.8,6.531999999999999,15.28,0.6894,8.0628
2000-03-10,10.720000000000002,3.258624999999999,264.81041666666664,992.6,7.686000000000002,19.6,1.5180000000000002,10.571400000000002
2000-03-11,10.320000000000002,3.4231666666666656,251.89374999999995,986.8,6.284,14.73,6.384999999999999,8.80999999999999
2000-03-12,7.376999999999999,1.9482374999999994,135.80554166666664,991.8,15.689999999999998,26.31,0.0526,17.104000000000006
2000-03-13,6.936,1.9954250000000004,178.20989583333332,992.5,54.556999999999995,39.43000000000001,0.015000000000000001,27.049999999999994
2000-03-14,9.37,3.7949374999999996,239.88750000000007,989.1,14.26,29.300000000000004,2.1287999999999996,8.900200000000003
2000-03-15,5.287999999999999,3.456729166666667,285.97499999999997,994.0,6.203000000000002,17.32,0.262,13.156000000000006
2000-03-16,6.756000000000001,3.599083333333334,274.59374999999994,994.1,7.098,18.59,0.9988000000000001,10.119800000000001
2000-03-17,8.267,3.4069375,292.31458333333336,993.2,5.711000000000002,19.41,2.8242000000000003,10.37499999999999
2000-03-18,6.977999999999999,2.796708333333333,308.0875000000001,992.7,6.2360000000000015,18.71,2.7,13.546
2000-03-19,6.161,2.3360833333333337,153.62552916666664,996.0,10.19,21.46,1.3232000000000002,15.971999999999996
2000-03-20,5.660999999999998,2.05583125,123.44958333333335,995.4,37.56,36.85,0.048600000000000004,25.242000000000008
2000-03-21,8.151999999999997,1.9873333333333336,136.2847916666666,990.8,50.35000000000001,38.85,0.038599999999999995,21.584000000000007
2000-03-22,10.3,1.9669291666666666,133.48458333333332,987.4,54.556999999999995,47.14,0.014599999999999998,22.586000000000013
2000-03-23,11.620000000000001,1.9526708333333336,132.81479166666665,984.0,53.34000000000001,52.6,0.019599999999999996,37.360000000000014
2000-03-24,13.180000000000003,3.283916129032259,228.77741935483866,980.9,9.309000000000001,30.42,0.452,13.045799999999995
2000-03-25,11.5,2.431270833333334,197.70731249999997,983.4,17.96,26.989999999999995,0.12760000000000002,11.682000000000011
2000-03-26,8.456000000000001,2.249384782608696,209.44608695652178,979.8,10.690000000000001,20.5,6.146,9.353200000000008
2000-03-27,6.564,1.841420833333334,266.1146458333333,975.8,9.401,23.939999999999998,2.7639999999999993,7.342399999999993
2000-03-28,6.671000000000001,2.075244444444445,60.66575555555555,978.5,28.030000000000005,33.47,0.288,24.738
2000-03-29,6.369,2.6103124999999996,67.53858333333335,975.1,23.540000000000003,29.67,2.8839999999999995,18.779000000000007
2000-03-30,4.34,3.6024791666666665,240.16458333333338,974.5,10.75,21.36,5.007599999999999,10.099800000000002
2000-03-31,7.704,2.1645833333333324,192.47283333333323,976.3,21.51,34.28999999999999,2.0534,17.323999999999998
2000-04-01,6.717,1.7404812499999993,196.21199999999996,973.9,25.83,37.63,1.8624000000000003,13.126
2000-04-02,9.321,1.92316875,133.92437500000003,973.0,15.839999999999998,31.31,0.015599999999999998,22.077999999999992
2000-04-03,13.02,1.7654291666666664,160.163125,966.7625000000002,31.439999999999998,44.24000000000001,0.06559999999999999,20.464000000000002
2000-04-04,12.319999999999999,2.2380958333333334,158.69725000000003,966.7625000000002,27.77,36.27,1.5008,14.558599999999995
2000-04-05,9.002,1.9460541666666664,257.9592083333334,971.2,19.4,31.790000000000003,11.5,9.207200000000002
2000-04-06,5.253,3.149416666666667,60.96816666666668,990.3,20.47,29.960000000000004,0.06556000000000001,23.130000000000003
2000-04-07,6.388,2.1781666666666664,127.6079375,997.4,35.08,38.57999999999999,0.0326,22.529999999999998
2000-04-08,8.702,2.2606125,110.46291666666666,992.2,23.47,34.55,0.024599999999999997,22.194000000000006
2000-04-09,10.529999999999998,2.274466666666666,103.74395833333337,980.9,8.962,29.29,0.036,15.032
2000-04-10,10.110000000000001,2.282291666666666,27.84958333333333,976.6,13.650000000000002,32.68,0.001,27.247999999999987
2000-04-11,10.49,1.67073125,200.81095833333333,967.9,15.620000000000001,36.61,1.676,15.924000000000003
2000-04-12,8.409000000000002,2.9873333333333334,200.7977083333333,966.7625000000002,9.42,25.71,1.406,10.457400000000003
2000-04-13,8.366000000000001,3.7864374999999995,224.38958333333338,968.3,6.884,20.570000000000004,1.4454,9.921400000000004
2000-04-14,11.369999999999997,2.1361249999999994,204.87966666666662,970.1,12.519999999999998,30.369999999999997,2.4,11.639599999999996
2000-04-15,10.13,2.107827083333334,210.83506249999996,969.2,15.669999999999998,25.23,5.195200000000001,12.549199999999983
2000-04-16,11.8,2.018935416666667,159.4614583333333,971.4,5.7540000000000004,23.45,0.015599999999999998,15.817999999999996
2000-04-17,11.759999999999998,2.422277083333333,235.74999999999991,972.2,14.64,30.15,1.7599999999999998,16.742399999999993
2000-04-18,11.06,2.2331500000000006,182.49968749999994,978.9,17.74,28.74,2.44,11.865999999999985
2000-04-19,12.53,1.8629375,208.97548749999996,979.5,12.54,28.09,1.52,10.33599999999999
2000-04-20,15.149999999999997,1.7967714285714294,123.86897959183679,983.8,29.06,37.77000000000001,0.014599999999999998,20.16
2000-04-21,17.55,1.7755249999999998,197.0259791666667,984.6,7.525000000000001,24.27,0.4974,13.429999999999986
2000-04-22,19.740000000000002,2.000641666666666,181.96437500000002,982.8,10.770000000000001,31.249999999999996,0.0379998,14.063999999999997
2000-04-23,18.300000000000004,2.260966666666666,186.44812500000006,979.5,2.4840000000000004,17.359999999999996,2.193,15.90399999999999
2000-04-24,11.270000000000001,2.3687916666666666,255.18541666666678,981.7,2.075999999999999,9.767,6.736,8.865000000000007
2000-04-25,13.520000000000001,2.0232104166666667,138.57770833333333,983.1,24.11,25.29,0.0506,15.550000000000013
2000-04-26,18.35,2.0018958333333337,167.7097916666667,980.6,12.57,27.67,0.037,18.01600000000001
2000-04-27,17.78,2.1073520833333323,125.05020833333332,978.9,29.21,35.75,2.5306,19.244
2000-04-28,19.21,1.8491666666666668,132.05258333333333,974.9,21.89,29.47,1.5185799999999998,17.604000000000017
2000-04-29,15.28,2.169416666666667,312.23408333333344,983.4,1.9650000000000003,10.559999999999999,2.6279999999999997,15.20860000000001
2000-04-30,16.28,1.6271000000000004,173.735625,988.9,3.334,16.220000000000002,0.43699999999999994,12.651999999999997
2000-05-01,16.01,1.6387750000000003,175.4268958333333,987.4,4.594999999999999,16.81,2.609,15.030000000000001
2000-05-02,17.54,1.8392916666666663,115.98229166666668,986.0,13.379999999999999,25.77,0.0506,19.392000000000007
2000-05-03,16.750000000000004,1.8953208333333336,192.43124999999995,985.9,16.31,25.6,1.3412,12.329999999999997
2000-05-04,17.0,1.6778916666666666,162.09474999999995,986.3,14.93,26.51,0.04498,16.449999999999978
2000-05-05,18.100000000000005,2.0370166666666663,136.47297916666662,984.6,13.91,24.259999999999998,0.0506,17.474
2000-05-06,17.66,1.9377479166666665,148.59993749999998,983.0,7.518000000000002,25.44,0.9505999999999999,16.558
2000-05-07,18.189999999999998,2.0334791666666665,202.08291666666665,984.0,4.972,15.709999999999999,0.186,14.14999999999999
2000-05-08,19.050000000000004,2.0793958333333333,229.14272916666664,986.0,16.39,24.88,0.6359999999999999,12.760000000000003
2000-05-09,20.6,2.0638125,131.1304166666667,987.1,14.24,31.33,0.0506,18.197999999999983
2000-05-10,21.98,1.9524749999999997,149.69562499999998,985.5,8.636000000000001,31.830000000000002,0.056,20.941999999999986
2000-05-11,22.620000000000005,1.861604166666666,155.71750000000003,984.3,4.670000000000001,28.029999999999998,2.815,16.152000000000005
2000-05-12,17.96,2.137708333333333,265.6333333333333,988.1,1.6240000000000003,15.189999999999998,0.4278,14.139999999999997
2000-05-13,17.81,1.930595833333333,103.01804166666669,991.4,0.9695000000000003,16.2,4.7856,19.037999999999997
2000-05-14,19.46,2.107827083333334,210.83506249999996,993.2,1.3820000000000001,15.21,0.664,19.204000000000004
2000-05-15,20.439999999999998,2.1978812499999996,136.238125,991.6,10.98,24.01,0.0506,15.061999999999992
2000-05-16,21.480000000000004,1.926487500000001,156.239375,987.5,13.02,32.29,0.06699999999999999,15.873999999999997
2000-05-17,19.509999999999998,2.842708333333333,262.27708333333334,983.2,3.6410000000000005,20.0,0.7358,13.7394
2000-05-18,15.0,2.608985416666667,240.1558333333334,980.5,4.926,16.799999999999997,3.938,9.694199999999993
2000-05-19,11.969999999999999,3.3194375000000003,242.55,979.3,6.589999999999999,14.89,1.8459999999999996,9.636599999999998
2000-05-20,11.100000000000003,3.1508958333333332,261.3854166666667,980.3,5.999000000000001,12.939999999999998,1.1,10.992999999999999
2000-05-21,12.519999999999998,2.465489583333334,222.23104166666667,978.6,8.032,15.089999999999998,0.5359999999999999,9.473200000000004
2000-05-22,11.470000000000002,3.3413541666666675,244.45624999999998,982.8,7.535999999999999,15.460000000000003,1.483,9.253200000000012
2000-05-23,14.719999999999999,1.885225,153.25875000000005,987.8,17.95,27.52,0.05159999999999999,13.142000000000003
2000-05-24,17.63,2.0476041666666664,169.35679166666668,985.0,19.580000000000002,32.44,0.669,13.665999999999995
2000-05-25,17.3,3.1607083333333326,233.22312499999995,982.7,12.719999999999999,24.33,1.745,9.524800000000004
2000-05-26,18.04,2.217333333333333,158.43229166666666,984.2,12.64,21.57,0.668,14.898000000000001
2000-05-27,15.22,2.751708333333333,236.5375,982.6,7.1400000000000015,16.540000000000003,2.4998000000000005,9.007599999999996
2000-05-28,13.479999999999999,2.863179166666667,236.79999999999998,978.7,7.878000000000001,14.930000000000001,2.476,9.426400000000005
2000-05-29,11.880000000000004,3.157833333333333,252.35416666666666,982.5,12.39,18.39,1.4964000000000004,10.699199999999998
2000-05-30,12.010000000000002,2.083652083333333,195.60083333333333,983.4,16.34,24.43,0.44199999999999995,12.344
2000-05-31,12.84,1.6861583333333332,261.7283333333333,984.1,17.720000000000002,23.52,5.569999999999999,10.273200000000003
2000-06-01,17.140000000000004,1.6404354166666664,189.35120833333335,990.4,15.27,18.34,0.037,12.159999999999995
2000-06-02,21.79,2.0809574468085095,145.4622978723404,988.8,16.36,31.33,0.0506,17.576000000000008
2000-06-03,23.44,2.087660416666667,147.53339583333334,986.8,9.13,33.25,0.0506,21.132
2000-06-04,23.179999999999996,1.8928812499999996,193.08395833333338,985.9,6.737000000000001,20.43,0.23,12.789999999999994
2000-06-05,21.64,2.268229166666667,184.90818750000003,984.3,8.537000000000003,26.54,8.237400000000001,18.359999999999992
2000-06-06,15.460000000000004,2.4501875,271.66875,986.6,8.016,18.12,2.0090000000000003,15.445999999999989
2000-06-07,15.469999999999999,3.0044166666666676,260.34466666666674,990.1,8.526,20.169999999999998,0.4680000000000001,14.633999999999999
2000-06-08,17.64,2.248742553191489,133.3946808510638,988.6,15.9,29.109999999999996,0.0506,15.084000000000005
2000-06-09,23.179999999999996,2.1741937499999993,135.81083333333333,983.9,11.85,36.91,0.0506,18.752
2000-06-10,23.79,2.4945229166666656,229.8885,982.5,5.037999999999999,23.21,0.096,17.899999999999995
2000-06-11,22.119999999999997,1.1985000000000001,326.95,986.48875,3.8800000000000003,18.16,3.1380000000000003,16.110000000000007
2000-06-12,12.035986280425591,1.98150108002416,194.12179315242844,984.8181180863924,20.574590956780927,33.648299522174106,1.4306040216673843,20.30002081865413
2000-06-13,25.87,2.269257692307692,214.87030769230768,992.2,5.043,32.47,0.469,13.34200000000001
2000-06-14,24.01,2.6233958333333334,290.27708333333334,991.8,3.0210000000000004,20.63,0.63,17.982000000000003
2000-06-15,20.39,3.256374999999999,285.09583333333336,991.5,4.684,15.02,0.47380399999999995,9.546600000000009
2000-06-16,16.809999999999995,2.949020833333334,329.425,994.1,5.107,18.39,0.076,15.038000000000011
2000-06-17,17.199999999999996,1.927675,143.6229583333333,996.5,7.808000000000001,23.57,0.015599999999999998,22.022000000000006
2000-06-18,20.730000000000004,2.0382354166666667,168.09874999999994,995.8,4.702,21.05,0.001,20.945999999999998
2000-06-19,24.67,2.049010416666668,156.88916666666668,991.7,12.95,36.58,0.05160000000000001,16.098000000000003
2000-06-20,26.95,1.7731541666666673,143.31916666666672,987.2,10.68,41.0,0.05159999999999999,18.172000000000004
2000-06-21,26.84,2.2767291666666662,210.12018749999996,985.3,5.548,33.8,0.036,26.589999999999996
2000-06-22,21.43,2.493395833333333,251.43958333333336,986.6,2.111000000000001,17.180000000000003,0.881,12.764
2000-06-23,18.44,2.7945624999999996,245.70416666666662,988.1,6.359999999999999,16.12,0.5188,9.503999999999985
2000-06-24,15.57,3.269250000000001,244.32291666666666,985.5,5.051,12.289999999999997,2.08874,12.395000000000005
2000-06-25,14.06,2.528041666666667,261.90208333333334,986.3,4.77,10.520000000000001,1.1214,11.160000000000002
2000-06-26,14.270000000000001,2.682291666666666,304.1416666666667,989.2,8.337000000000002,18.53,0.6188,14.295999999999994
2000-06-27,14.870000000000003,2.182545833333334,198.9143,989.6,15.76,24.74,0.036,13.290000000000006
2000-06-28,16.62,2.5316104166666666,220.80529166666665,985.1,15.059999999999999,26.210000000000004,0.036,13.931999999999995
2000-06-29,17.350000000000005,2.5035208333333334,294.42639583333334,985.9,9.104,22.38,0.4680000000000001,15.026000000000005
2000-06-30,18.41,2.2126958333333335,225.45247916666665,984.6,11.75,32.419999999999995,0.668,19.193999999999996
2000-07-01,22.12,2.2369291666666666,197.75604166666665,980.5,7.655000000000002,29.04,0.096,21.63800000000001
2000-07-02,23.359999999999996,1.9765520833333332,155.33249999999998,980.6,3.714,18.4,0.05160000000000001,20.165999999999997
2000-07-03,21.389999999999997,2.753020833333334,226.27720833333342,979.3,5.506999999999999,18.55,0.9298000000000001,14.557399999999987
2000-07-04,19.53,2.6277687499999995,214.875625,976.6,9.763,21.72,2.3364,13.59599999999999
2000-07-05,18.58,3.3246458333333324,246.82708333333338,983.2,6.87,15.399999999999999,0.39,10.645000000000001
2000-07-06,20.669999999999998,2.229833333333333,159.5029375,987.0,13.75,27.5,0.036,20.09599999999999
2000-07-07,19.829999999999995,2.4489020833333326,205.2246041666666,980.0,9.689,28.680000000000003,3.1159999999999997,16.3188
2000-07-08,14.660000000000002,3.2188124999999985,273.90625000000006,981.3,6.025,12.240000000000002,2.7720000000000002,10.135800000000003
2000-07-09,14.35,4.008875000000001,222.31041666666673,978.3,5.849000000000001,9.465,2.2939999999999996,8.505799999999995
2000-07-10,16.19,2.8500624999999995,213.2747916666666,966.8,12.57,16.259999999999998,2.1612,10.6436
2000-07-11,15.84,3.175541666666667,256.59375,968.9,8.350000000000001,13.61,0.7904,12.813599999999987
2000-07-12,13.810000000000002,3.201395833333334,287.11666666666656,980.4,7.776,12.199999999999996,0.4800000000000001,15.616799999999996
2000-07-13,13.32,3.8048749999999996,222.1520833333333,983.5,13.19,18.9,0.6202,10.886999999999992
2000-07-14,13.720000000000002,2.7416875000000007,234.42499999999995,976.1,17.090000000000003,18.75,4.592,9.908400000000015
2000-07-15,13.28,2.803083333333333,280.83125,976.3,8.474,10.24,3.540000000000001,10.4068
2000-07-16,13.5,2.2176875,273.3270833333333,980.8,8.173,12.059999999999999,2.7406,10.318199999999997
2000-07-17,14.91,1.71454375,195.3864583333333,985.1,21.780000000000005,24.38,0.6359999999999999,8.859999999999996
2000-07-18,16.360000000000003,2.21931875,228.9077083333334,986.0,27.880000000000003,26.36,0.044,11.122199999999996
2000-07-19,15.640000000000004,2.459333333333334,280.8354166666667,986.4,13.51,20.51,0.552,9.663399999999998
2000-07-20,18.240000000000002,1.678025,231.51039583333332,988.0,18.220000000000002,23.29,0.224,11.951999999999993
2000-07-21,18.26,2.5378958333333332,276.860875,988.6,14.57,25.58,0.48800000000000004,11.674000000000003
2000-07-22,18.49,2.261389583333333,147.99077083333333,986.1,16.08,28.58,0.0506,17.160000000000007
2000-07-23,18.51,1.6926791666666667,150.76202083333337,982.4,9.073000000000002,21.77,0.1316,17.84799999999999
2000-07-24,21.5,2.595560416666667,225.17500000000007,976.1,9.713,20.090000000000003,1.6662,13.759939999999983
2000-07-25,20.32,3.430875000000001,244.91875000000002,975.9,7.363,17.28,1.228,12.171000000000001
2000-07-26,19.22,3.393770833333334,239.4041666666667,978.4,8.127000000000002,20.78,0.5188,11.081200000000013
2000-07-27,19.950000000000003,1.840725,204.76922916666672,984.1,17.32,22.62,0.056,13.340000000000012
2000-07-28,17.589999999999996,2.410685416666667,243.91875000000005,983.2,11.93,19.449999999999996,5.251999999999999,8.322199999999993
2000-07-29,17.170000000000005,2.9184791666666663,247.30416666666665,985.0,7.363,13.359999999999998,0.6140000000000001,8.549000000000001
2000-07-30,18.009999999999998,2.4677708333333332,260.37291666666664,989.6,6.334999999999999,11.639999999999999,0.9024,12.976799999999988
2000-07-31,19.620000000000005,2.1393520833333333,126.14625,992.1,27.94,29.100000000000005,0.014599999999999998,22.96600000000001
2000-08-01,22.59,2.323233333333333,206.36666666666667,989.7,14.7,25.69,0.036,18.028
2000-08-02,18.850000000000005,2.1978580645161285,188.26109677419348,987.6,14.26,32.51,3.3240000000000003,12.845999999999995
2000-08-03,17.730000000000004,1.839904166666667,187.8822916666667,987.7,17.66,21.62,1.6522000000000001,13.338000000000013
2000-08-04,17.93,2.0940937500000003,197.54243749999998,988.1,16.13,20.21,0.21599999999999997,14.184000000000008
2000-08-05,17.12,1.5308729166666666,208.85159999999996,988.7,17.640000000000004,21.400000000000002,4.7648,11.960000000000003
2000-08-06,19.740000000000002,2.575191666666666,305.9629166666667,988.0,3.834,12.59,1.1488,15.599999999999989
2000-08-07,18.549999999999997,2.026625,252.24583333333337,989.8,14.39,24.11,0.658,14.803999999999984
2000-08-08,19.410000000000004,1.9568354166666673,231.60741666666664,989.0,16.73,22.120000000000005,1.3219999999999998,17.13999999999999
2000-08-09,20.439999999999998,1.8984395833333327,134.91624999999996,989.1,23.31,26.68,0.014599999999999998,22.11799999999999
2000-08-10,22.56,2.3746249999999995,226.4010416666667,987.0,14.13,26.1,0.056,13.38599999999999
2000-08-11,22.29,2.285854166666667,184.6437291666667,984.9,10.87,27.99,0.036,15.850000000000001
2000-08-12,22.969999999999995,2.1317645833333345,138.56608333333332,983.6,9.371000000000002,29.019999999999992,0.036,23.342000000000017
2000-08-13,23.53,2.0726791666666666,169.43085416666668,986.0,2.5700000000000003,24.49,0.036,24.052
2000-08-14,24.4,2.224812499999999,208.12229166666665,988.4,12.51,33.36,0.4956,18.19999999999998
2000-08-15,23.2,1.9147937499999996,195.569375,989.4,14.4,31.720000000000002,0.19799999999999998,18.082
2000-08-16,23.83,2.011533333333334,162.52847916666664,987.5,7.386000000000001,22.75,0.036,19.416
2000-08-17,23.280000000000005,2.760560416666667,225.18124999999995,983.9,8.248,24.340000000000003,0.16060000000000002,11.929999999999996
2000-08-18,22.02,2.0359708333333333,188.54812499999994,984.4,7.288000000000002,22.18,6.193600000000001,17.131999999999998
2000-08-19,24.650000000000002,2.210839583333333,196.70008333333328,983.5,4.444000000000001,19.52,0.28800000000000003,19.415999999999986
2000-08-20,26.15,2.014091666666667,155.2993958333333,982.1,1.4139999999999995,15.11,0.05159999999999999,17.540000000000006
2000-08-21,20.639999999999997,2.439083333333333,201.23843749999992,983.7,4.377000000000001,15.75,3.0747999999999998,18.040000000000003
2000-08-22,18.86,2.0752437499999994,173.92479166666666,987.6,9.245,21.829999999999995,0.036,14.39599999999999
2000-08-23,19.64,2.0865500000000003,125.31437499999998,989.0,16.07,27.03,0.0506,19.18199999999999
2000-08-24,20.48,2.4404999999999997,216.66772916666662,990.5,16.22,27.98,0.036,14.885999999999996
2000-08-25,20.62,2.0467291666666663,132.1276875,990.4,11.37,36.94,0.014599999999999998,25.749999999999996
2000-08-26,21.389999999999997,2.2588666666666666,123.01750000000001,984.0,5.299000000000001,21.829999999999995,0.0506,20.926
2000-08-27,18.990000000000002,1.8197354166666673,215.75374999999997,984.1,2.6979999999999995,15.560000000000002,1.383,11.216000000000003
