TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
7120;8440;08;B;  10;130102; 3;u;07; 1540;-; 1041;-;  105;-;  106;-; 1434;-; 1353;-;   79;-;    2;-;    1;-;    6;-;   50;-;   49;-;   35;-;    0;-;  933;-;  836;-;   97;-;    0;-;    1;-;    4;-;   56;-;   46;-;   36;-;    1;-
7120;8440;08;B;  10;130102; 3;u;08; 1828;-; 1515;-;  102;-;  158;-; 1719;-; 1603;-;  113;-;    3;-;    5;-;    4;-;   47;-;   51;-;   41;-;    2;-; 1355;-; 1249;-;  106;-;    0;-;    2;-;    6;-;   79;-;   73;-;   58;-;    0;-
7120;8440;08;B;  10;130102; 3;u;09; 1646;-; 1378;-;  156;-;  149;-; 1483;-; 1346;-;  135;-;    2;-;    6;-;    5;-;   82;-;   69;-;   44;-;    1;-; 1224;-; 1115;-;  109;-;    0;-;    4;-;    6;-;   67;-;   76;-;   59;-;    1;-
7120;8440;08;B;  10;130102; 3;u;10; 1565;-; 1325;-;  147;-;  118;-; 1412;-; 1321;-;   91;-;    0;-;    5;-;    3;-;   76;-;   68;-;   49;-;    1;-; 1203;-; 1093;-;  110;-;    0;-;    3;-;    4;-;   47;-;   67;-;   45;-;    1;-
7120;8440;08;B;  10;130102; 3;u;11; 1757;-; 1613;-;  150;-;  138;-; 1594;-; 1496;-;   95;-;    3;-;   11;-;    2;-;   76;-;   72;-;   51;-;    2;-; 1466;-; 1353;-;  113;-;    0;-;    6;-;    4;-;   60;-;   74;-;   55;-;    3;-
7120;8440;08;B;  10;130102; 3;u;12; 1807;-; 1784;-;  147;-;  138;-; 1647;-; 1558;-;   87;-;    2;-;   10;-;    5;-;   65;-;   77;-;   57;-;    3;-; 1637;-; 1497;-;  136;-;    4;-;    7;-;    3;-;   52;-;   83;-;   60;-;    2;-
7120;8440;08;B;  10;130102; 3;u;13; 1810;-; 1837;-;  153;-;  106;-; 1646;-; 1553;-;   91;-;    2;-;    8;-;    5;-;   66;-;   82;-;   62;-;    3;-; 1721;-; 1591;-;  127;-;    3;-;    6;-;    3;-;   42;-;   61;-;   39;-;    4;-
7120;8440;08;B;  10;130102; 3;u;14; 2040;-; 2041;-;  136;-;  148;-; 1886;-; 1781;-;  103;-;    2;-;   12;-;    4;-;   66;-;   66;-;   50;-;    6;-; 1883;-; 1748;-;  132;-;    3;-;    9;-;    3;-;   58;-;   87;-;   68;-;    1;-
7120;8440;08;B;  10;130102; 3;u;15; 2157;-; 2179;-;  114;-;  120;-; 2034;-; 1927;-;  106;-;    1;-;    5;-;    5;-;   53;-;   56;-;   44;-;    4;-; 2049;-; 1917;-;  132;-;    0;-;    7;-;    5;-;   50;-;   65;-;   56;-;    3;-
7120;8440;08;B;  10;130102; 3;u;16; 2133;-; 2526;-;  133;-;  103;-; 1984;-; 1880;-;  101;-;    3;-;   12;-;    9;-;   66;-;   58;-;   39;-;    4;-; 2407;-; 2257;-;  146;-;    4;-;   12;-;    6;-;   38;-;   59;-;   45;-;    4;-
7120;8440;08;B;  10;130102; 3;u;17; 2411;-; 2813;-;   99;-;   72;-; 2304;-; 2180;-;  120;-;    4;-;    7;-;    8;-;   42;-;   49;-;   41;-;    1;-; 2729;-; 2522;-;  204;-;    3;-;    8;-;    8;-;   19;-;   45;-;   32;-;    4;-
7120;8440;08;B;  10;130102; 3;u;18; 2351;-; 2620;-;   71;-;   71;-; 2273;-; 2182;-;   91;-;    0;-;    5;-;    3;-;   31;-;   37;-;   29;-;    2;-; 2539;-; 2385;-;  149;-;    5;-;    8;-;    6;-;   19;-;   46;-;   34;-;    2;-
7120;8440;08;B;  10;130102; 3;u;19; 1985;-; 2070;-;   54;-;   57;-; 1926;-; 1859;-;   65;-;    2;-;    4;-;    5;-;   25;-;   24;-;   18;-;    1;-; 2008;-; 1912;-;   93;-;    3;-;    3;-;    6;-;   15;-;   36;-;   25;-;    2;-
7120;8440;08;B;  10;130102; 3;u;20; 1526;-; 1347;-;   41;-;   46;-; 1481;-; 1422;-;   59;-;    0;-;    2;-;    2;-;   20;-;   19;-;   17;-;    2;-; 1295;-; 1238;-;   56;-;    1;-;    6;-;    5;-;   15;-;   26;-;   14;-;    0;-
7120;8440;08;B;  10;130102; 3;u;21; 1063;-; 1068;-;   32;-;   36;-; 1026;-;  970;-;   56;-;    0;-;    4;-;    3;-;    7;-;   22;-;   16;-;    1;-; 1027;-;  982;-;   45;-;    0;-;    5;-;    3;-;    8;-;   25;-;   13;-;    0;-
7120;8440;08;B;  10;130102; 3;u;22;  769;-;  714;-;   29;-;   30;-;  737;-;  713;-;   24;-;    0;-;    2;-;    2;-;    6;-;   21;-;   15;-;    1;-;  679;-;  645;-;   33;-;    1;-;    4;-;    4;-;    3;-;   23;-;   11;-;    1;-
7120;8440;08;B;  10;130102; 3;u;23;  566;-;  787;-;   25;-;   21;-;  540;-;  514;-;   26;-;    0;-;    1;-;    2;-;   11;-;   12;-;    8;-;    0;-;  765;-;  727;-;   38;-;    0;-;    1;-;    2;-;    4;-;   15;-;   10;-;    0;-
7120;8440;08;B;  10;130102; 3;u;24;  441;-;  529;-;   31;-;   26;-;  408;-;  392;-;   16;-;    0;-;    2;-;    0;-;    7;-;   24;-;   16;-;    0;-;  501;-;  478;-;   23;-;    0;-;    1;-;    1;-;    5;-;   20;-;   10;-;    1;-
7120;8440;08;B;  10;130103; 4;u;01;  244;-;  291;-;   30;-;   16;-;  214;-;  200;-;   14;-;    0;-;    0;-;    0;-;    7;-;   23;-;   18;-;    0;-;  275;-;  267;-;    7;-;    1;-;    0;-;    0;-;    1;-;   15;-;    8;-;    0;-
7120;8440;08;B;  10;130103; 4;u;02;  186;-;  193;-;   53;-;   23;-;  133;-;  121;-;   12;-;    0;-;    0;-;    0;-;   12;-;   41;-;   24;-;    0;-;  170;-;  165;-;    5;-;    0;-;    0;-;    0;-;    5;-;   18;-;   11;-;    0;-
7120;8440;08;B;  10;130103; 4;u;03;  165;-;  153;-;   53;-;   34;-;  112;-;   92;-;   20;-;    0;-;    0;-;    0;-;   19;-;   34;-;   21;-;    0;-;  119;-;  106;-;   13;-;    0;-;    0;-;    0;-;   11;-;   23;-;   19;-;    0;-
7120;8440;08;B;  10;130103; 4;u;04;  155;-;  150;-;   64;-;   41;-;   91;-;   79;-;   12;-;    0;-;    0;-;    0;-;   27;-;   37;-;   26;-;    0;-;  108;-;   97;-;   11;-;    0;-;    0;-;    0;-;   18;-;   23;-;   19;-;    1;-
7120;8440;08;B;  10;130103; 4;u;05;  238;-;  249;-;   58;-;   81;-;  179;-;  144;-;   35;-;    0;-;    1;-;    2;-;   19;-;   37;-;   23;-;    0;-;  166;-;  124;-;   42;-;    0;-;    2;-;    0;-;   33;-;   48;-;   35;-;    0;-
7120;8440;08;B;  10;130103; 4;u;06;  846;-;  493;-;  120;-;   95;-;  725;-;  689;-;   36;-;    0;-;    0;-;    3;-;   48;-;   69;-;   47;-;    1;-;  396;-;  346;-;   50;-;    0;-;    2;-;    3;-;   36;-;   56;-;   39;-;    0;-
7120;8440;08;B;  10;130103; 4;u;07; 1574;-; 1144;-;  140;-;  119;-; 1432;-; 1357;-;   71;-;    4;-;    1;-;    6;-;   47;-;   87;-;   65;-;    1;-; 1024;-;  903;-;  121;-;    0;-;    0;-;    7;-;   55;-;   57;-;   40;-;    1;-
7120;8440;08;B;  10;130103; 4;u;08; 1900;-; 1632;-;  156;-;  151;-; 1737;-; 1611;-;  125;-;    1;-;    5;-;    6;-;   69;-;   81;-;   62;-;    2;-; 1478;-; 1341;-;  137;-;    0;-;    1;-;    6;-;   72;-;   73;-;   53;-;    2;-
7120;8440;08;B;  10;130103; 4;u;09; 1889;-; 1483;-;  197;-;  172;-; 1683;-; 1545;-;  135;-;    3;-;    5;-;    5;-;   90;-;  102;-;   75;-;    4;-; 1305;-; 1202;-;  103;-;    0;-;    5;-;    6;-;   81;-;   85;-;   54;-;    1;-
7120;8440;08;B;  10;130103; 4;u;10; 1687;-; 1437;-;  178;-;  160;-; 1496;-; 1400;-;   95;-;    1;-;    9;-;    2;-;   73;-;  103;-;   77;-;    4;-; 1270;-; 1145;-;  124;-;    1;-;    4;-;    8;-;   60;-;   92;-;   70;-;    3;-
7120;8440;08;B;  10;130103; 4;u;11; 1802;-; 1639;-;  171;-;  168;-; 1619;-; 1523;-;   94;-;    2;-;   10;-;    4;-;   73;-;   94;-;   77;-;    2;-; 1464;-; 1339;-;  121;-;    4;-;    7;-;    4;-;   63;-;  101;-;   79;-;    0;-
7120;8440;08;B;  10;130103; 4;u;12; 1822;-; 1734;-;  171;-;  166;-; 1641;-; 1534;-;  104;-;    3;-;    9;-;    6;-;   71;-;   94;-;   74;-;    1;-; 1560;-; 1423;-;  136;-;    1;-;    8;-;    4;-;   69;-;   93;-;   72;-;    0;-
7120;8440;08;B;  10;130103; 4;u;13; 1856;-; 1859;-;  161;-;  169;-; 1681;-; 1605;-;   76;-;    0;-;   11;-;    3;-;   60;-;   98;-;   75;-;    3;-; 1681;-; 1563;-;  118;-;    0;-;    8;-;    5;-;   56;-;  108;-;   85;-;    1;-
7120;8440;08;B;  10;130103; 4;u;14; 1969;-; 1986;-;  179;-;  144;-; 1783;-; 1690;-;   89;-;    4;-;    5;-;    4;-;   82;-;   93;-;   68;-;    2;-; 1834;-; 1691;-;  143;-;    0;-;    4;-;    5;-;   52;-;   87;-;   69;-;    4;-
7120;8440;08;B;  10;130103; 4;u;15; 2118;-; 2188;-;  162;-;  120;-; 1941;-; 1836;-;  104;-;    1;-;   12;-;   10;-;   73;-;   79;-;   63;-;    3;-; 2055;-; 1911;-;  143;-;    1;-;    8;-;    2;-;   45;-;   73;-;   58;-;    5;-
7120;8440;08;B;  10;130103; 4;u;16; 2085;-; 2562;-;  145;-;  114;-; 1932;-; 1833;-;   96;-;    3;-;    4;-;    5;-;   67;-;   73;-;   52;-;    4;-; 2431;-; 2257;-;  173;-;    1;-;   16;-;    6;-;   36;-;   72;-;   58;-;    1;-
7120;8440;08;B;  10;130103; 4;u;17; 2283;-; 2908;-;  113;-;  107;-; 2168;-; 2051;-;  117;-;    0;-;    2;-;    5;-;   49;-;   59;-;   43;-;    0;-; 2786;-; 2603;-;  179;-;    4;-;    7;-;    5;-;   23;-;   79;-;   61;-;    8;-
7120;8440;08;B;  10;130103; 4;u;18; 2364;-; 2628;-;   95;-;   73;-; 2262;-; 2138;-;  122;-;    2;-;    5;-;    7;-;   42;-;   46;-;   35;-;    2;-; 2543;-; 2404;-;  135;-;    4;-;   10;-;    4;-;   20;-;   49;-;   32;-;    2;-
7120;8440;08;B;  10;130103; 4;u;19; 2072;-; 2139;-;   67;-;   65;-; 2000;-; 1924;-;   75;-;    1;-;    3;-;    5;-;   30;-;   32;-;   21;-;    2;-; 2067;-; 1959;-;  104;-;    4;-;    5;-;    6;-;   13;-;   46;-;   32;-;    2;-
7120;8440;08;B;  10;130103; 4;u;20; 1567;-; 1587;-;   52;-;   43;-; 1508;-; 1448;-;   60;-;    0;-;    5;-;    3;-;   14;-;   35;-;   25;-;    2;-; 1539;-; 1463;-;   75;-;    1;-;    4;-;    6;-;   10;-;   27;-;   15;-;    1;-
7120;8440;08;B;  10;130103; 4;u;21; 1075;-; 1106;-;   34;-;   43;-; 1038;-;  997;-;   41;-;    0;-;    2;-;    2;-;    7;-;   25;-;   18;-;    1;-; 1059;-; 1014;-;   45;-;    0;-;    4;-;    2;-;   11;-;   30;-;   16;-;    0;-
7120;8440;08;B;  10;130103; 4;u;22;  780;-;  699;-;   28;-;   39;-;  748;-;  715;-;   33;-;    0;-;    4;-;    2;-;   11;-;   15;-;   13;-;    0;-;  660;-;  642;-;   18;-;    0;-;    0;-;    4;-;    2;-;   33;-;   22;-;    0;-
7120;8440;08;B;  10;130103; 4;u;23;  666;-;  753;-;   31;-;   19;-;  634;-;  608;-;   26;-;    0;-;    1;-;    2;-;    6;-;   23;-;   14;-;    0;-;  733;-;  696;-;   37;-;    0;-;    1;-;    2;-;    2;-;   15;-;    9;-;    0;-
7120;8440;08;B;  10;130103; 4;u;24;  451;-;  583;-;   36;-;   31;-;  414;-;  405;-;    9;-;    0;-;    1;-;    2;-;   14;-;   20;-;   12;-;    0;-;  550;-;  527;-;   21;-;    2;-;    1;-;    2;-;    5;-;   24;-;   13;-;    1;-
7120;8440;08;B;  10;130104; 5;u;01;  265;-;  308;-;   35;-;   28;-;  229;-;  217;-;   11;-;    1;-;    1;-;    0;-;   11;-;   24;-;   16;-;    0;-;  280;-;  266;-;   14;-;    0;-;    0;-;    3;-;    4;-;   21;-;   12;-;    0;-
7120;8440;08;B;  10;130104; 5;u;02;  188;-;  203;-;   50;-;   23;-;  138;-;  128;-;   10;-;    0;-;    0;-;    0;-;   18;-;   32;-;   19;-;    0;-;  180;-;  173;-;    7;-;    0;-;    0;-;    1;-;    3;-;   19;-;   16;-;    0;-
7120;8440;08;B;  10;130104; 5;u;03;  138;-;  156;-;   49;-;   40;-;   89;-;   78;-;   11;-;    0;-;    0;-;    0;-;   19;-;   30;-;   16;-;    0;-;  116;-;  106;-;   10;-;    0;-;    0;-;    0;-;    9;-;   31;-;   26;-;    0;-
7120;8440;08;B;  10;130104; 5;u;04;  158;-;  164;-;   71;-;   46;-;   87;-;   73;-;   14;-;    0;-;    0;-;    0;-;   29;-;   42;-;   27;-;    0;-;  118;-;  110;-;    8;-;    0;-;    0;-;    1;-;   13;-;   32;-;   22;-;    0;-
7120;8440;08;B;  10;130104; 5;u;05;  238;-;  254;-;   77;-;   75;-;  161;-;  141;-;   20;-;    0;-;    0;-;    1;-;   36;-;   40;-;   25;-;    0;-;  179;-;  131;-;   48;-;    0;-;    0;-;    1;-;   32;-;   42;-;   25;-;    0;-
7120;8440;08;B;  10;130104; 5;u;06;  894;-;  492;-;  133;-;   99;-;  758;-;  717;-;   40;-;    1;-;    0;-;    3;-;   55;-;   75;-;   52;-;    3;-;  393;-;  351;-;   42;-;    0;-;    0;-;    1;-;   45;-;   53;-;   28;-;    0;-
7120;8440;08;B;  10;130104; 5;u;07; 1503;-; 1097;-;  117;-;  146;-; 1382;-; 1302;-;   73;-;    7;-;    2;-;    5;-;   51;-;   61;-;   42;-;    2;-;  950;-;  836;-;  114;-;    0;-;    1;-;    8;-;   69;-;   69;-;   55;-;    0;-
7120;8440;08;B;  10;130104; 5;u;08; 1757;-; 1517;-;  156;-;  166;-; 1595;-; 1495;-;  100;-;    0;-;    3;-;    7;-;   58;-;   91;-;   73;-;    3;-; 1348;-; 1218;-;  130;-;    0;-;    2;-;    7;-;   78;-;   81;-;   57;-;    1;-
7120;8440;08;B;  10;130104; 5;u;09; 1765;-; 1470;-;  200;-;  183;-; 1553;-; 1402;-;  149;-;    2;-;    8;-;    4;-;  106;-;   90;-;   65;-;    4;-; 1276;-; 1160;-;  116;-;    0;-;    8;-;    8;-;   76;-;   99;-;   70;-;    3;-
7120;8440;08;B;  10;130104; 5;u;10; 1586;-; 1374;-;  200;-;  155;-; 1381;-; 1267;-;  113;-;    1;-;    4;-;    4;-;   96;-;  100;-;   78;-;    1;-; 1213;-; 1089;-;  124;-;    0;-;    4;-;    3;-;   47;-;  105;-;   78;-;    2;-
7120;8440;08;B;  10;130104; 5;u;11; 1713;-; 1583;-;  164;-;  162;-; 1541;-; 1440;-;  101;-;    0;-;    7;-;    2;-;   75;-;   87;-;   70;-;    1;-; 1416;-; 1274;-;  141;-;    1;-;    5;-;    5;-;   55;-;  102;-;   81;-;    0;-
7120;8440;08;B;  10;130104; 5;u;12; 1743;-; 1757;-;  148;-;  166;-; 1584;-; 1483;-;  101;-;    0;-;    9;-;    3;-;   73;-;   72;-;   51;-;    2;-; 1582;-; 1413;-;  167;-;    2;-;    7;-;    2;-;   58;-;  106;-;   93;-;    2;-
7120;8440;08;B;  10;130104; 5;u;13; 1993;-; 2091;-;  157;-;  145;-; 1822;-; 1700;-;  120;-;    2;-;   13;-;    2;-;   61;-;   94;-;   65;-;    1;-; 1935;-; 1761;-;  173;-;    1;-;    9;-;    2;-;   57;-;   86;-;   66;-;    2;-
7120;8440;08;B;  10;130104; 5;u;14; 2128;-; 2164;-;  141;-;  135;-; 1978;-; 1856;-;  120;-;    2;-;    6;-;    5;-;   64;-;   72;-;   56;-;    3;-; 2017;-; 1872;-;  145;-;    0;-;   11;-;    4;-;   46;-;   85;-;   61;-;    1;-
7120;8440;08;B;  10;130104; 5;u;15; 2197;-; 2475;-;  129;-;  132;-; 2056;-; 1961;-;   93;-;    2;-;    9;-;    5;-;   51;-;   73;-;   46;-;    3;-; 2329;-; 2168;-;  158;-;    3;-;   13;-;    4;-;   52;-;   76;-;   53;-;    1;-
7120;8440;08;B;  10;130104; 5;u;16; 2223;-; 2740;-;  166;-;  117;-; 2049;-; 1950;-;   99;-;    0;-;    5;-;    7;-;   86;-;   73;-;   54;-;    3;-; 2612;-; 2447;-;  162;-;    3;-;    9;-;    6;-;   46;-;   65;-;   48;-;    2;-
7120;8440;08;B;  10;130104; 5;u;17; 2293;-; 2655;-;  111;-;   92;-; 2165;-; 2064;-;  101;-;    0;-;   13;-;    9;-;   49;-;   53;-;   43;-;    4;-; 2552;-; 2399;-;  149;-;    4;-;   10;-;    4;-;   39;-;   49;-;   32;-;    1;-
