TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
7120;8440;08;B;  10;030102; 4;u;13; 1653;-; 1744;-;  116;-;  130;-; 1529;-; 1427;-;  100;-;    2;-;    3;-;    4;-;   58;-;   54;-;   30;-;    5;-; 1600;-; 1477;-;  122;-;    1;-;   12;-;    5;-;   63;-;   62;-;   39;-;    2;-
7120;8440;08;B;  10;030102; 4;u;14; 1764;-; 1826;-;  109;-;  120;-; 1642;-; 1531;-;  109;-;    2;-;    6;-;   10;-;   56;-;   43;-;   27;-;    7;-; 1696;-; 1574;-;  119;-;    3;-;    8;-;    6;-;   67;-;   47;-;   31;-;    2;-
7120;8440;08;B;  10;030102; 4;u;15; 1833;-; 1929;-;  108;-;  115;-; 1712;-; 1583;-;  127;-;    2;-;    3;-;    4;-;   46;-;   58;-;   32;-;   10;-; 1810;-; 1681;-;  126;-;    3;-;    0;-;    3;-;   59;-;   53;-;   33;-;    4;-
7120;8440;08;B;  10;030102; 4;u;16; 1906;-; 2035;-;  120;-;   98;-; 1774;-; 1648;-;  125;-;    1;-;    9;-;    8;-;   57;-;   55;-;   31;-;    3;-; 1922;-; 1780;-;  135;-;    7;-;    8;-;    6;-;   49;-;   43;-;   24;-;    7;-
7120;8440;08;B;  10;030102; 4;u;17; 1917;-; 2187;-;   80;-;   86;-; 1823;-; 1718;-;  100;-;    5;-;    4;-;    7;-;   40;-;   33;-;   21;-;   10;-; 2085;-; 1932;-;  151;-;    2;-;    6;-;    3;-;   47;-;   36;-;   21;-;   10;-
7120;8440;08;B;  10;030102; 4;u;18; 1818;-; 2039;-;   69;-;   55;-; 1738;-; 1639;-;   99;-;    0;-;    6;-;    5;-;   38;-;   26;-;   21;-;    5;-; 1975;-; 1880;-;   93;-;    2;-;    6;-;    4;-;   26;-;   25;-;   20;-;    3;-
7120;8440;08;B;  10;030102; 4;u;19; 1732;-; 2039;-;   46;-;   56;-; 1681;-; 1598;-;   82;-;    1;-;    1;-;    3;-;   20;-;   23;-;   18;-;    4;-; 1972;-; 1875;-;   96;-;    1;-;    4;-;    5;-;   24;-;   27;-;   17;-;    7;-
7120;8440;08;B;  10;030102; 4;u;20; 1418;-; 1431;-;   37;-;   55;-; 1370;-; 1310;-;   60;-;    0;-;    3;-;    0;-;   22;-;   15;-;    9;-;    8;-; 1372;-; 1301;-;   69;-;    2;-;    3;-;    5;-;   19;-;   31;-;   21;-;    1;-
7120;8440;08;B;  10;030102; 4;u;21; 1009;-;  951;-;   26;-;   37;-;  978;-;  928;-;   49;-;    1;-;    1;-;    1;-;   12;-;   13;-;    9;-;    4;-;  914;-;  857;-;   57;-;    0;-;    0;-;    2;-;   14;-;   21;-;   11;-;    0;-
7120;8440;08;B;  10;030102; 4;u;22;  682;-;  651;-;   39;-;   28;-;  638;-;  600;-;   37;-;    1;-;    2;-;    2;-;   12;-;   25;-;   15;-;    3;-;  618;-;  588;-;   29;-;    1;-;    4;-;    3;-;   10;-;   15;-;    5;-;    1;-
7120;8440;08;B;  10;030102; 4;u;23;  550;-;  628;-;   32;-;   22;-;  516;-;  489;-;   26;-;    1;-;    1;-;    0;-;    9;-;   23;-;   10;-;    1;-;  604;-;  573;-;   31;-;    0;-;    2;-;    1;-;   11;-;   10;-;    9;-;    0;-
7120;8440;08;B;  10;030102; 4;u;24;  375;-;  527;-;   19;-;   26;-;  356;-;  335;-;   21;-;    0;-;    0;-;    1;-;    7;-;   11;-;    8;-;    0;-;  501;-;  478;-;   23;-;    0;-;    0;-;    3;-;    7;-;   16;-;    8;-;    0;-
7120;8440;08;B;  10;030103; 5;u;01;  271;-;  341;-;   30;-;   26;-;  240;-;  221;-;   19;-;    0;-;    0;-;    1;-;    9;-;   20;-;   10;-;    1;-;  312;-;  294;-;   18;-;    0;-;    3;-;    0;-;   16;-;   10;-;    4;-;    0;-
7120;8440;08;B;  10;030103; 5;u;02;  209;-;  248;-;   34;-;   15;-;  174;-;  162;-;   11;-;    1;-;    1;-;    0;-;    6;-;   28;-;   13;-;    0;-;  232;-;  218;-;   14;-;    0;-;    0;-;    1;-;    6;-;    8;-;    3;-;    1;-
7120;8440;08;B;  10;030103; 5;u;03;  163;-;  176;-;   53;-;   18;-;  108;-;   91;-;   17;-;    0;-;    1;-;    0;-;   19;-;   34;-;   18;-;    1;-;  158;-;  148;-;   10;-;    0;-;    0;-;    0;-;    8;-;   10;-;    5;-;    0;-
7120;8440;08;B;  10;030103; 5;u;04;  165;-;  160;-;   60;-;   46;-;  105;-;   83;-;   22;-;    0;-;    0;-;    0;-;   29;-;   31;-;   18;-;    0;-;  114;-;  104;-;   10;-;    0;-;    0;-;    2;-;   14;-;   30;-;   19;-;    0;-
7120;8440;08;B;  10;030103; 5;u;05;  184;-;  169;-;   79;-;   55;-;  103;-;   85;-;   18;-;    0;-;    1;-;    0;-;   41;-;   38;-;   21;-;    1;-;  114;-;   99;-;   15;-;    0;-;    0;-;    2;-;   30;-;   23;-;   14;-;    0;-
7120;8440;08;B;  10;030103; 5;u;06;  619;-;  320;-;  111;-;   65;-;  499;-;  440;-;   57;-;    2;-;    1;-;    3;-;   50;-;   58;-;   24;-;    8;-;  254;-;  224;-;   30;-;    0;-;    1;-;    1;-;   38;-;   26;-;    9;-;    0;-
7120;8440;08;B;  10;030103; 5;u;07; 1139;-;  674;-;  113;-;  100;-; 1018;-;  924;-;   92;-;    2;-;    3;-;    6;-;   58;-;   49;-;   27;-;    5;-;  569;-;  503;-;   65;-;    1;-;    2;-;    5;-;   54;-;   41;-;   17;-;    3;-
7120;8440;08;B;  10;030103; 5;u;08; 1531;-; 1035;-;  114;-;  130;-; 1398;-; 1307;-;   91;-;    0;-;    8;-;    5;-;   55;-;   54;-;   38;-;   11;-;  902;-;  819;-;   81;-;    2;-;    1;-;    7;-;   66;-;   57;-;   27;-;    2;-
7120;8440;08;B;  10;030103; 5;u;09; 1521;-; 1116;-;  133;-;  159;-; 1372;-; 1267;-;  101;-;    4;-;    8;-;    2;-;   78;-;   53;-;   32;-;    8;-;  948;-;  847;-;  100;-;    1;-;    5;-;    6;-;   74;-;   79;-;   53;-;    4;-
7120;8440;08;B;  10;030103; 5;u;10; 1495;-; 1214;-;  146;-;  166;-; 1338;-; 1211;-;  123;-;    4;-;    7;-;    6;-;   76;-;   64;-;   41;-;    4;-; 1042;-;  939;-;  102;-;    1;-;    4;-;    3;-;   82;-;   81;-;   47;-;    2;-
7120;8440;08;B;  10;030103; 5;u;11; 1623;-; 1430;-;  123;-;  122;-; 1494;-; 1377;-;  115;-;    2;-;    2;-;    4;-;   61;-;   58;-;   32;-;    4;-; 1297;-; 1170;-;  125;-;    2;-;    6;-;    5;-;   62;-;   55;-;   36;-;    5;-
7120;8440;08;B;  10;030103; 5;u;12; 1725;-; 1760;-;  112;-;  133;-; 1596;-; 1450;-;  144;-;    2;-;    5;-;    8;-;   50;-;   54;-;   38;-;   12;-; 1613;-; 1482;-;  129;-;    2;-;    7;-;    8;-;   62;-;   63;-;   45;-;    7;-
7120;8440;08;B;  10;030103; 5;u;13; 1813;-; 1867;-;  103;-;  124;-; 1691;-; 1556;-;  131;-;    4;-;   11;-;    1;-;   50;-;   52;-;   30;-;    8;-; 1725;-; 1573;-;  152;-;    0;-;   10;-;    8;-;   67;-;   49;-;   34;-;    8;-
7120;8440;08;B;  10;030103; 5;u;14; 1865;-; 2047;-;  136;-;  116;-; 1709;-; 1581;-;  126;-;    2;-;   10;-;    8;-;   71;-;   57;-;   29;-;   10;-; 1916;-; 1777;-;  133;-;    6;-;    8;-;    2;-;   57;-;   57;-;   34;-;    7;-
7120;8440;08;B;  10;030103; 5;u;15; 2091;-; 2328;-;   97;-;  113;-; 1977;-; 1856;-;  113;-;    8;-;    4;-;    7;-;   47;-;   43;-;   23;-;   13;-; 2194;-; 2038;-;  146;-;   10;-;    9;-;    8;-;   56;-;   49;-;   29;-;   12;-
7120;8440;08;B;  10;030103; 5;u;16; 1942;-; 2371;-;   95;-;   92;-; 1835;-; 1734;-;  100;-;    1;-;    5;-;   10;-;   48;-;   37;-;   19;-;    7;-; 2264;-; 2113;-;  145;-;    6;-;    6;-;    9;-;   46;-;   37;-;   24;-;    9;-
7120;8440;08;B;  10;030103; 5;u;17; 2010;-; 2370;-;   99;-;  105;-; 1894;-; 1766;-;  122;-;    6;-;    8;-;    6;-;   54;-;   39;-;   25;-;    9;-; 2242;-; 2108;-;  130;-;    4;-;    9;-;    9;-;   53;-;   43;-;   28;-;   14;-
7120;8440;08;B;  10;030103; 5;u;18; 1847;-; 2225;-;   59;-;   65;-; 1777;-; 1682;-;   94;-;    1;-;    7;-;    6;-;   36;-;   17;-;   10;-;    4;-; 2143;-; 2014;-;  122;-;    7;-;    9;-;    4;-;   32;-;   29;-;   21;-;    8;-
7120;8440;08;B;  10;030103; 5;u;19; 1725;-; 1907;-;   50;-;   49;-; 1666;-; 1564;-;  101;-;    1;-;    6;-;    3;-;   27;-;   20;-;   12;-;    3;-; 1846;-; 1754;-;   90;-;    2;-;    7;-;    2;-;   21;-;   26;-;   15;-;    5;-
7120;8440;08;B;  10;030103; 5;u;20; 1518;-; 1466;-;   35;-;   45;-; 1477;-; 1395;-;   81;-;    1;-;    2;-;    2;-;   17;-;   16;-;    6;-;    4;-; 1415;-; 1332;-;   83;-;    0;-;    6;-;    6;-;   13;-;   26;-;   15;-;    0;-
7120;8440;08;B;  10;030103; 5;u;21; 1108;-;  966;-;   26;-;   33;-; 1071;-;  997;-;   72;-;    2;-;    4;-;    0;-;   12;-;   14;-;   11;-;    7;-;  928;-;  872;-;   56;-;    0;-;    3;-;    4;-;   12;-;   17;-;   11;-;    2;-
7120;8440;08;B;  10;030103; 5;u;22;  840;-;  771;-;   27;-;   34;-;  809;-;  765;-;   42;-;    2;-;    2;-;    2;-;   13;-;   12;-;    7;-;    2;-;  734;-;  688;-;   44;-;    2;-;    1;-;    1;-;   12;-;   21;-;    8;-;    2;-
7120;8440;08;B;  10;030103; 5;u;23;  732;-;  784;-;   18;-;   23;-;  707;-;  678;-;   29;-;    0;-;    3;-;    1;-;    7;-;   10;-;    6;-;    4;-;  761;-;  726;-;   33;-;    2;-;    0;-;    2;-;   10;-;   11;-;    5;-;    0;-
7120;8440;08;B;  10;030103; 5;u;24;  534;-;  681;-;   29;-;   19;-;  503;-;  477;-;   26;-;    0;-;    1;-;    2;-;    4;-;   23;-;   11;-;    1;-;  661;-;  631;-;   29;-;    1;-;    0;-;    1;-;    8;-;   10;-;    6;-;    1;-
7120;8440;08;B;  10;030104; 6;u;01;  399;-;  505;-;   24;-;   24;-;  373;-;  349;-;   24;-;    0;-;    2;-;    0;-;   10;-;   14;-;   10;-;    0;-;  481;-;  459;-;   22;-;    0;-;    0;-;    0;-;   10;-;   14;-;    4;-;    0;-
7120;8440;08;B;  10;030104; 6;u;02;  274;-;  439;-;   22;-;   25;-;  251;-;  228;-;   23;-;    0;-;    0;-;    0;-;    9;-;   13;-;    8;-;    1;-;  414;-;  398;-;   16;-;    0;-;    0;-;    0;-;    8;-;   17;-;    9;-;    0;-
7120;8440;08;B;  10;030104; 6;u;03;  211;-;  307;-;   26;-;    6;-;  185;-;  163;-;   22;-;    0;-;    0;-;    0;-;   15;-;   11;-;    7;-;    0;-;  301;-;  291;-;   10;-;    0;-;    0;-;    0;-;    2;-;    4;-;    1;-;    0;-
7120;8440;08;B;  10;030104; 6;u;04;  197;-;  290;-;   39;-;   15;-;  158;-;  140;-;   17;-;    1;-;    0;-;    1;-;   22;-;   16;-;    6;-;    0;-;  275;-;  263;-;   12;-;    0;-;    0;-;    0;-;    7;-;    8;-;    4;-;    0;-
7120;8440;08;B;  10;030104; 6;u;05;  158;-;  210;-;   25;-;    9;-;  132;-;  112;-;   20;-;    0;-;    0;-;    0;-;   12;-;   13;-;    5;-;    1;-;  201;-;  183;-;   18;-;    0;-;    0;-;    0;-;    4;-;    5;-;    2;-;    0;-
7120;8440;08;B;  10;030104; 6;u;06;  313;-;  249;-;   38;-;   28;-;  274;-;  246;-;   26;-;    2;-;    0;-;    0;-;   17;-;   21;-;   13;-;    1;-;  220;-;  207;-;   12;-;    1;-;    1;-;    0;-;   11;-;   17;-;    8;-;    0;-
7120;8440;08;B;  10;030104; 6;u;07;  322;-;  303;-;   33;-;   30;-;  288;-;  257;-;   31;-;    0;-;    0;-;    6;-;   16;-;   11;-;    6;-;    1;-;  272;-;  247;-;   25;-;    0;-;    1;-;    6;-;   16;-;    8;-;    6;-;    0;-
7120;8440;08;B;  10;030104; 6;u;08;  424;-;  437;-;   24;-;   41;-;  394;-;  349;-;   45;-;    0;-;    6;-;    1;-;   14;-;    9;-;    3;-;    0;-;  391;-;  343;-;   48;-;    0;-;    5;-;    7;-;   20;-;   14;-;   11;-;    0;-
7120;8440;08;B;  10;030104; 6;u;09;  764;-;  658;-;   42;-;   36;-;  717;-;  654;-;   63;-;    0;-;    3;-;    3;-;   28;-;   11;-;    3;-;    2;-;  619;-;  552;-;   67;-;    0;-;    3;-;    4;-;   22;-;   10;-;    5;-;    0;-
7120;8440;08;B;  10;030104; 6;u;10; 1028;-;  984;-;   38;-;   40;-;  984;-;  905;-;   75;-;    4;-;    4;-;    2;-;   26;-;   10;-;    8;-;    2;-;  940;-;  867;-;   73;-;    0;-;    4;-;    6;-;   26;-;    8;-;    3;-;    0;-
7120;8440;08;B;  10;030104; 6;u;11; 1374;-; 1410;-;   42;-;   42;-; 1322;-; 1231;-;   91;-;    0;-;    6;-;    5;-;   27;-;   10;-;    3;-;    4;-; 1358;-; 1267;-;   90;-;    1;-;    7;-;    1;-;   29;-;   12;-;    4;-;    3;-
7120;8440;08;B;  10;030104; 6;u;12; 1695;-; 1539;-;   37;-;   46;-; 1645;-; 1546;-;   96;-;    3;-;    8;-;   11;-;   20;-;    6;-;    2;-;    5;-; 1485;-; 1383;-;   99;-;    3;-;    5;-;    2;-;   33;-;   11;-;    9;-;    3;-
7120;8440;08;B;  10;030104; 6;u;13; 1654;-; 1785;-;   26;-;   42;-; 1607;-; 1510;-;   96;-;    1;-;   11;-;    4;-;   15;-;    7;-;    3;-;   10;-; 1727;-; 1620;-;  106;-;    1;-;   14;-;    7;-;   23;-;   12;-;    6;-;    2;-
7120;8440;08;B;  10;030104; 6;u;14; 1572;-; 1929;-;   29;-;   36;-; 1530;-; 1448;-;   81;-;    1;-;    6;-;    3;-;   20;-;    6;-;    1;-;    7;-; 1876;-; 1751;-;  123;-;    2;-;    9;-;    2;-;   22;-;   12;-;    9;-;    8;-
7120;8440;08;B;  10;030104; 6;u;15; 1791;-; 1895;-;   29;-;   14;-; 1748;-; 1656;-;   91;-;    1;-;    8;-;    4;-;   15;-;   10;-;    4;-;    6;-; 1871;-; 1757;-;  112;-;    2;-;    6;-;    4;-;    9;-;    1;-;    1;-;    4;-
7120;8440;08;B;  10;030104; 6;u;16; 1595;-; 1638;-;   20;-;   30;-; 1562;-; 1460;-;  101;-;    1;-;    6;-;    5;-;   12;-;    3;-;    3;-;    7;-; 1594;-; 1495;-;   97;-;    2;-;    9;-;    3;-;   16;-;   11;-;    8;-;    5;-
7120;8440;08;B;  10;030104; 6;u;17; 1675;-; 1700;-;   15;-;   18;-; 1644;-; 1541;-;  101;-;    2;-;   10;-;    3;-;   12;-;    0;-;    0;-;    6;-; 1672;-; 1582;-;   89;-;    1;-;    7;-;    1;-;   10;-;    7;-;    5;-;    3;-
