TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
7120;8440;08;B;  10;040101; 4;s;17; 1306;-; 1170;-;   10;-;    4;-; 1287;-; 1226;-;   60;-;    1;-;    4;-;    2;-;    7;-;    1;-;    1;-;    5;-; 1159;-; 1101;-;   54;-;    4;-;    2;-;    1;-;    2;-;    1;-;    1;-;    5;-
7120;8440;08;B;  10;040101; 4;s;18; 1186;-; 1052;-;   10;-;    6;-; 1167;-; 1119;-;   48;-;    0;-;    2;-;    5;-;    3;-;    2;-;    2;-;    7;-; 1040;-;  995;-;   42;-;    3;-;    1;-;    1;-;    2;-;    3;-;    3;-;    5;-
7120;8440;08;B;  10;040101; 4;s;19; 1113;-;  993;-;   11;-;    6;-; 1098;-; 1051;-;   46;-;    1;-;    1;-;    2;-;    4;-;    5;-;    3;-;    3;-;  986;-;  937;-;   49;-;    0;-;    0;-;    2;-;    1;-;    3;-;    3;-;    1;-
7120;8440;08;B;  10;040101; 4;s;20;  980;-;  779;-;   14;-;   12;-;  962;-;  919;-;   43;-;    0;-;    1;-;    2;-;    8;-;    4;-;    2;-;    3;-;  764;-;  739;-;   25;-;    0;-;    2;-;    2;-;    8;-;    2;-;    1;-;    1;-
7120;8440;08;B;  10;040101; 4;s;21;  699;-;  602;-;   14;-;    3;-;  679;-;  641;-;   37;-;    1;-;    2;-;    1;-;    7;-;    6;-;    3;-;    4;-;  598;-;  572;-;   26;-;    0;-;    1;-;    0;-;    2;-;    1;-;    1;-;    0;-
7120;8440;08;B;  10;040101; 4;s;22;  568;-;  444;-;   21;-;    3;-;  545;-;  530;-;   15;-;    0;-;    2;-;    3;-;   12;-;    6;-;    3;-;    0;-;  440;-;  423;-;   17;-;    0;-;    1;-;    0;-;    3;-;    0;-;    0;-;    0;-
7120;8440;08;B;  10;040101; 4;s;23;  430;-;  435;-;   14;-;   12;-;  416;-;  399;-;   15;-;    2;-;    0;-;    0;-;    6;-;    8;-;    7;-;    0;-;  423;-;  404;-;   19;-;    0;-;    0;-;    0;-;    7;-;    5;-;    3;-;    0;-
7120;8440;08;B;  10;040101; 4;s;24;  278;-;  336;-;   22;-;   20;-;  256;-;  242;-;   14;-;    0;-;    0;-;    1;-;    4;-;   17;-;   15;-;    0;-;  316;-;  307;-;    9;-;    0;-;    0;-;    1;-;    8;-;   11;-;    7;-;    0;-
7120;8440;08;B;  10;040102; 5;u;01;  218;-;  224;-;   24;-;   17;-;  193;-;  179;-;   13;-;    1;-;    1;-;    1;-;    7;-;   16;-;   14;-;    0;-;  207;-;  198;-;    9;-;    0;-;    0;-;    3;-;    7;-;    7;-;    6;-;    0;-
7120;8440;08;B;  10;040102; 5;u;02;  135;-;  152;-;   29;-;   14;-;  106;-;   96;-;   10;-;    0;-;    0;-;    1;-;   10;-;   18;-;    5;-;    0;-;  138;-;  132;-;    5;-;    1;-;    0;-;    1;-;    5;-;    8;-;    5;-;    0;-
7120;8440;08;B;  10;040102; 5;u;03;  102;-;   91;-;   19;-;   13;-;   82;-;   69;-;   13;-;    0;-;    1;-;    0;-;    9;-;   10;-;    5;-;    0;-;   78;-;   74;-;    4;-;    0;-;    0;-;    0;-;    7;-;    6;-;    6;-;    0;-
7120;8440;08;B;  10;040102; 5;u;04;  103;-;  102;-;   35;-;   23;-;   68;-;   54;-;   14;-;    0;-;    0;-;    1;-;   23;-;   11;-;    4;-;    0;-;   79;-;   71;-;    8;-;    0;-;    0;-;    1;-;    8;-;   14;-;    9;-;    0;-
7120;8440;08;B;  10;040102; 5;u;05;  138;-;  120;-;   55;-;   37;-;   82;-;   67;-;   15;-;    0;-;    0;-;    0;-;   28;-;   27;-;   17;-;    1;-;   82;-;   73;-;    9;-;    0;-;    1;-;    3;-;   20;-;   14;-;   13;-;    0;-
7120;8440;08;B;  10;040102; 5;u;06;  456;-;  295;-;   86;-;   63;-;  368;-;  324;-;   44;-;    0;-;    0;-;    3;-;   49;-;   34;-;   15;-;    2;-;  228;-;  198;-;   29;-;    1;-;    4;-;    4;-;   31;-;   28;-;   13;-;    0;-
7120;8440;08;B;  10;040102; 5;u;07;  712;-;  538;-;   69;-;   74;-;  640;-;  578;-;   61;-;    1;-;    0;-;    7;-;   33;-;   29;-;   17;-;    3;-;  461;-;  402;-;   59;-;    0;-;    2;-;    6;-;   44;-;   24;-;   14;-;    1;-
7120;8440;08;B;  10;040102; 5;u;08; 1055;-;  697;-;   78;-;   98;-;  973;-;  890;-;   82;-;    1;-;    1;-;    6;-;   45;-;   27;-;   14;-;    3;-;  597;-;  531;-;   65;-;    1;-;    2;-;   10;-;   53;-;   35;-;   18;-;    0;-
7120;8440;08;B;  10;040102; 5;u;09; 1083;-;  814;-;   90;-;  106;-;  984;-;  901;-;   81;-;    2;-;    4;-;    3;-;   63;-;   24;-;   18;-;    5;-;  705;-;  622;-;   83;-;    0;-;    1;-;    7;-;   58;-;   41;-;   23;-;    2;-
7120;8440;08;B;  10;040102; 5;u;10; 1170;-;  936;-;   99;-;  114;-; 1058;-;  963;-;   94;-;    1;-;    5;-;    3;-;   68;-;   28;-;   14;-;    8;-;  817;-;  736;-;   80;-;    1;-;    5;-;    2;-;   59;-;   53;-;   37;-;    0;-
7120;8440;08;B;  10;040102; 5;u;11; 1306;-; 1265;-;   85;-;   93;-; 1209;-; 1125;-;   84;-;    0;-;    5;-;    3;-;   44;-;   38;-;   19;-;    7;-; 1164;-; 1054;-;  109;-;    1;-;    4;-;    5;-;   51;-;   37;-;   25;-;    4;-
7120;8440;08;B;  10;040102; 5;u;12; 1510;-; 1445;-;   72;-;  105;-; 1420;-; 1317;-;  103;-;    0;-;    8;-;    5;-;   39;-;   28;-;   18;-;   10;-; 1335;-; 1231;-;  103;-;    1;-;    5;-;    6;-;   53;-;   46;-;   26;-;    0;-
7120;8440;08;B;  10;040102; 5;u;13; 1542;-; 1599;-;   81;-;  106;-; 1449;-; 1355;-;   93;-;    1;-;    6;-;    2;-;   46;-;   33;-;   25;-;    6;-; 1483;-; 1383;-;   99;-;    1;-;    8;-;    4;-;   50;-;   52;-;   37;-;    2;-
7120;8440;08;B;  10;040102; 5;u;14; 1710;-; 1795;-;   80;-;   78;-; 1620;-; 1519;-;  100;-;    1;-;    5;-;    4;-;   41;-;   35;-;   26;-;    5;-; 1705;-; 1581;-;  123;-;    1;-;    6;-;    2;-;   37;-;   39;-;   29;-;    6;-
7120;8440;08;B;  10;040102; 5;u;15; 1811;-; 1930;-;   72;-;   74;-; 1721;-; 1603;-;  117;-;    1;-;    7;-;    9;-;   37;-;   26;-;   13;-;   11;-; 1844;-; 1722;-;  118;-;    4;-;    6;-;    5;-;   43;-;   26;-;   13;-;    6;-
7120;8440;08;B;  10;040102; 5;u;16; 1736;-; 2177;-;   57;-;   77;-; 1665;-; 1551;-;  114;-;    0;-;    6;-;    7;-;   24;-;   26;-;   19;-;    8;-; 2085;-; 1957;-;  125;-;    3;-;    8;-;    9;-;   40;-;   28;-;   17;-;    7;-
7120;8440;08;B;  10;040102; 5;u;17; 1742;-; 2041;-;   59;-;   72;-; 1673;-; 1576;-;   97;-;    0;-;    6;-;    7;-;   31;-;   21;-;   13;-;    4;-; 1955;-; 1843;-;  110;-;    2;-;    4;-;    4;-;   40;-;   28;-;   23;-;   10;-
7120;8440;08;B;  10;040102; 5;u;18; 1775;-; 1987;-;   41;-;   49;-; 1724;-; 1612;-;  112;-;    0;-;    2;-;    5;-;   14;-;   22;-;   13;-;    8;-; 1927;-; 1800;-;  124;-;    3;-;    6;-;    4;-;   28;-;   17;-;    7;-;    5;-
7120;8440;08;B;  10;040102; 5;u;19; 1612;-; 1662;-;   34;-;   40;-; 1564;-; 1474;-;   88;-;    2;-;    4;-;    4;-;   19;-;   11;-;    9;-;   10;-; 1613;-; 1518;-;   95;-;    0;-;    5;-;    6;-;   13;-;   21;-;   10;-;    4;-
7120;8440;08;B;  10;040102; 5;u;20; 1349;-; 1178;-;   20;-;   33;-; 1323;-; 1235;-;   86;-;    2;-;    2;-;    1;-;   10;-;    9;-;    5;-;    4;-; 1139;-; 1086;-;   52;-;    1;-;    1;-;    4;-;   10;-;   19;-;   12;-;    5;-
7120;8440;08;B;  10;040102; 5;u;21;  973;-;  973;-;   31;-;   28;-;  938;-;  885;-;   53;-;    0;-;    1;-;    3;-;   12;-;   16;-;   11;-;    3;-;  939;-;  887;-;   52;-;    0;-;    4;-;    1;-;   12;-;   15;-;    7;-;    2;-
7120;8440;08;B;  10;040102; 5;u;22;  731;-;  687;-;   19;-;   22;-;  707;-;  668;-;   39;-;    0;-;    2;-;    4;-;    2;-;   13;-;    8;-;    3;-;  659;-;  636;-;   23;-;    0;-;    4;-;    4;-;    9;-;    9;-;    4;-;    2;-
7120;8440;08;B;  10;040102; 5;u;23;  622;-;  656;-;   20;-;   15;-;  599;-;  574;-;   25;-;    0;-;    1;-;    2;-;   10;-;    8;-;    3;-;    2;-;  637;-;  608;-;   29;-;    0;-;    1;-;    2;-;    5;-;    8;-;    3;-;    3;-
7120;8440;08;B;  10;040102; 5;u;24;  511;-;  535;-;   15;-;   20;-;  492;-;  466;-;   25;-;    1;-;    1;-;    1;-;    5;-;    9;-;    4;-;    3;-;  515;-;  493;-;   22;-;    0;-;    0;-;    3;-;    7;-;   10;-;    5;-;    0;-
7120;8440;08;B;  10;040103; 6;u;01;  312;-;  421;-;   15;-;   16;-;  297;-;  277;-;   20;-;    0;-;    0;-;    1;-;    5;-;    9;-;    4;-;    0;-;  404;-;  389;-;   15;-;    0;-;    0;-;    0;-;    4;-;   12;-;    8;-;    1;-
7120;8440;08;B;  10;040103; 6;u;02;  223;-;  313;-;   13;-;   18;-;  210;-;  190;-;   19;-;    1;-;    0;-;    0;-;    4;-;    9;-;    6;-;    0;-;  295;-;  281;-;   14;-;    0;-;    0;-;    0;-;    8;-;   10;-;    4;-;    0;-
7120;8440;08;B;  10;040103; 6;u;03;  185;-;  271;-;   14;-;    9;-;  168;-;  146;-;   22;-;    0;-;    1;-;    0;-;    9;-;    5;-;    3;-;    2;-;  262;-;  258;-;    4;-;    0;-;    0;-;    0;-;    1;-;    8;-;    5;-;    0;-
7120;8440;08;B;  10;040103; 6;u;04;  150;-;  240;-;   47;-;   13;-;  103;-;   89;-;   14;-;    0;-;    0;-;    1;-;   20;-;   26;-;   10;-;    0;-;  227;-;  225;-;    1;-;    1;-;    0;-;    0;-;    6;-;    7;-;    4;-;    0;-
7120;8440;08;B;  10;040103; 6;u;05;  141;-;  170;-;   31;-;   13;-;  108;-;   94;-;   14;-;    0;-;    2;-;    0;-;   18;-;   13;-;    9;-;    0;-;  157;-;  149;-;    8;-;    0;-;    0;-;    1;-;    8;-;    4;-;    3;-;    0;-
7120;8440;08;B;  10;040103; 6;u;06;  272;-;  246;-;   28;-;   12;-;  243;-;  224;-;   19;-;    0;-;    1;-;    1;-;   13;-;   14;-;    9;-;    0;-;  231;-;  215;-;   16;-;    0;-;    3;-;    0;-;    6;-;    6;-;    1;-;    0;-
7120;8440;08;B;  10;040103; 6;u;07;  291;-;  291;-;   31;-;   31;-;  258;-;  213;-;   45;-;    0;-;    1;-;    3;-;   21;-;    7;-;    3;-;    1;-;  256;-;  228;-;   28;-;    0;-;    3;-;    1;-;   17;-;   13;-;    6;-;    1;-
7120;8440;08;B;  10;040103; 6;u;08;  350;-;  390;-;   33;-;   37;-;  314;-;  274;-;   40;-;    0;-;    1;-;    6;-;   19;-;    8;-;    5;-;    2;-;  349;-;  306;-;   43;-;    0;-;    1;-;    5;-;   21;-;   11;-;    4;-;    3;-
7120;8440;08;B;  10;040103; 6;u;09;  587;-;  575;-;   20;-;   42;-;  559;-;  507;-;   52;-;    0;-;    5;-;    3;-;   12;-;    5;-;    2;-;    3;-;  530;-;  471;-;   59;-;    0;-;    2;-;    4;-;   27;-;   11;-;    7;-;    1;-
7120;8440;08;B;  10;040103; 6;u;10;  880;-;  892;-;   21;-;   38;-;  853;-;  800;-;   53;-;    0;-;    3;-;    3;-;   10;-;    8;-;    5;-;    3;-;  847;-;  777;-;   70;-;    0;-;    7;-;    3;-;   26;-;    9;-;    7;-;    0;-
7120;8440;08;B;  10;040103; 6;u;11; 1197;-; 1212;-;   29;-;   37;-; 1162;-; 1087;-;   75;-;    0;-;    3;-;    6;-;   19;-;    4;-;    2;-;    3;-; 1162;-; 1088;-;   74;-;    0;-;    6;-;    6;-;   18;-;   13;-;    7;-;    7;-
7120;8440;08;B;  10;040103; 6;u;12; 1410;-; 1445;-;   27;-;   37;-; 1376;-; 1284;-;   92;-;    0;-;    4;-;    2;-;   18;-;    7;-;    4;-;    3;-; 1395;-; 1319;-;   76;-;    0;-;    6;-;    6;-;   22;-;    9;-;    5;-;    7;-
7120;8440;08;B;  10;040103; 6;u;13; 1557;-; 1704;-;   30;-;   28;-; 1511;-; 1411;-;  100;-;    0;-;    6;-;    5;-;   19;-;    6;-;    4;-;   10;-; 1661;-; 1558;-;  103;-;    0;-;    9;-;    6;-;   20;-;    2;-;    0;-;    6;-
7120;8440;08;B;  10;040103; 6;u;14; 1625;-; 1808;-;   21;-;   21;-; 1593;-; 1498;-;   91;-;    4;-;    5;-;    3;-;   14;-;    4;-;    1;-;    6;-; 1780;-; 1665;-;  115;-;    0;-;    4;-;    1;-;   14;-;    6;-;    3;-;    3;-
7120;8440;08;B;  10;040103; 6;u;15; 1702;-; 1893;-;   20;-;   15;-; 1668;-; 1569;-;   98;-;    1;-;    8;-;    5;-;    7;-;    8;-;    3;-;    6;-; 1868;-; 1764;-;  104;-;    0;-;    8;-;    3;-;    9;-;    3;-;    1;-;    2;-
7120;8440;08;B;  10;040103; 6;u;16; 1651;-; 1770;-;   19;-;   12;-; 1619;-; 1531;-;   88;-;    0;-;    9;-;    4;-;    8;-;    7;-;    4;-;    4;-; 1750;-; 1667;-;   82;-;    1;-;    5;-;    2;-;    5;-;    5;-;    4;-;    3;-
7120;8440;08;B;  10;040103; 6;u;17; 1594;-; 1611;-;   17;-;   23;-; 1551;-; 1456;-;   93;-;    2;-;   14;-;    3;-;    7;-;    7;-;    5;-;   12;-; 1578;-; 1479;-;   98;-;    1;-;    7;-;    4;-;   13;-;    6;-;    4;-;    3;-
7120;8440;08;B;  10;040103; 6;u;18; 1551;-; 1559;-;   20;-;    9;-; 1517;-; 1434;-;   81;-;    2;-;    6;-;    5;-;   11;-;    4;-;    4;-;    8;-; 1538;-; 1449;-;   88;-;    1;-;   10;-;    0;-;    5;-;    4;-;    2;-;    2;-
7120;8440;08;B;  10;040103; 6;u;19; 1403;-; 1397;-;   12;-;   16;-; 1384;-; 1312;-;   71;-;    1;-;    2;-;    4;-;    6;-;    2;-;    2;-;    5;-; 1376;-; 1315;-;   58;-;    3;-;    2;-;    6;-;    5;-;    5;-;    4;-;    3;-
7120;8440;08;B;  10;040103; 6;u;20; 1327;-; 1007;-;    6;-;    6;-; 1316;-; 1253;-;   62;-;    1;-;    2;-;    1;-;    2;-;    3;-;    3;-;    3;-;  995;-;  944;-;   50;-;    1;-;    2;-;    2;-;    3;-;    1;-;    0;-;    4;-
7120;8440;08;B;  10;040103; 6;u;21; 1051;-;  921;-;    7;-;    8;-; 1035;-;  976;-;   58;-;    1;-;    4;-;    0;-;    4;-;    3;-;    2;-;    5;-;  910;-;  862;-;   48;-;    0;-;    2;-;    2;-;    5;-;    1;-;    0;-;    1;-
7120;8440;08;B;  10;040103; 6;u;22;  794;-;  666;-;    4;-;    8;-;  788;-;  740;-;   48;-;    0;-;    0;-;    0;-;    2;-;    2;-;    2;-;    2;-;  658;-;  629;-;   29;-;    0;-;    0;-;    2;-;    5;-;    1;-;    1;-;    0;-
7120;8440;08;B;  10;040103; 6;u;23;  768;-;  644;-;    7;-;    3;-;  757;-;  730;-;   24;-;    3;-;    0;-;    1;-;    2;-;    4;-;    3;-;    4;-;  641;-;  613;-;   28;-;    0;-;    0;-;    1;-;    2;-;    0;-;    0;-;    0;-
7120;8440;08;B;  10;040103; 6;u;24;  623;-;  597;-;    9;-;    3;-;  611;-;  585;-;   26;-;    0;-;    1;-;    1;-;    5;-;    3;-;    2;-;    2;-;  593;-;  575;-;   16;-;    2;-;    0;-;    0;-;    2;-;    1;-;    0;-;    1;-
7120;8440;08;B;  10;040104; 7;s;01;  424;-;  566;-;    6;-;    0;-;  418;-;  391;-;   27;-;    0;-;    0;-;    0;-;    3;-;    3;-;    3;-;    0;-;  565;-;  548;-;   17;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    1;-
7120;8440;08;B;  10;040104; 7;s;02;  307;-;  414;-;    2;-;    3;-;  305;-;  291;-;   14;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-;  410;-;  404;-;    6;-;    0;-;    0;-;    0;-;    3;-;    0;-;    0;-;    1;-
7120;8440;08;B;  10;040104; 7;s;03;  207;-;  352;-;    4;-;    1;-;  203;-;  189;-;   14;-;    0;-;    0;-;    0;-;    2;-;    2;-;    1;-;    0;-;  351;-;  341;-;   10;-;    0;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-
7120;8440;08;B;  10;040104; 7;s;04;  168;-;  328;-;    4;-;    2;-;  163;-;  157;-;    6;-;    0;-;    1;-;    2;-;    0;-;    2;-;    1;-;    0;-;  326;-;  315;-;   10;-;    1;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-
7120;8440;08;B;  10;040104; 7;s;05;  145;-;  257;-;    2;-;    6;-;  143;-;  130;-;   13;-;    0;-;    0;-;    1;-;    0;-;    1;-;    1;-;    0;-;  250;-;  240;-;    7;-;    3;-;    1;-;    3;-;    3;-;    0;-;    0;-;    0;-
7120;8440;08;B;  10;040104; 7;s;06;  156;-;  222;-;    4;-;    2;-;  152;-;  139;-;   13;-;    0;-;    0;-;    2;-;    1;-;    1;-;    1;-;    0;-;  218;-;  210;-;    8;-;    0;-;    1;-;    0;-;    2;-;    0;-;    0;-;    1;-
7120;8440;08;B;  10;040104; 7;s;07;  145;-;  223;-;   10;-;    5;-;  135;-;  129;-;    6;-;    0;-;    0;-;    4;-;    0;-;    6;-;    6;-;    0;-;  217;-;  208;-;    9;-;    0;-;    0;-;    1;-;    1;-;    3;-;    3;-;    1;-
7120;8440;08;B;  10;040104; 7;s;08;  145;-;  211;-;    0;-;   11;-;  144;-;  131;-;   13;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;  200;-;  186;-;   14;-;    0;-;    0;-;    4;-;    2;-;    5;-;    5;-;    0;-
7120;8440;08;B;  10;040104; 7;s;09;  264;-;  286;-;   10;-;    8;-;  252;-;  231;-;   21;-;    0;-;    0;-;    2;-;    3;-;    5;-;    4;-;    2;-;  278;-;  258;-;   20;-;    0;-;    0;-;    2;-;    2;-;    4;-;    4;-;    0;-
7120;8440;08;B;  10;040104; 7;s;10;  633;-;  486;-;    4;-;   11;-;  625;-;  581;-;   44;-;    0;-;    2;-;    0;-;    2;-;    2;-;    2;-;    2;-;  473;-;  449;-;   24;-;    0;-;    2;-;    2;-;    4;-;    5;-;    4;-;    0;-
7120;8440;08;B;  10;040104; 7;s;11;  634;-;  745;-;    9;-;   11;-;  620;-;  586;-;   34;-;    0;-;    3;-;    3;-;    3;-;    3;-;    3;-;    2;-;  728;-;  683;-;   44;-;    1;-;    6;-;    3;-;    3;-;    5;-;    5;-;    0;-
7120;8440;08;B;  10;040104; 7;s;12;  849;-; 1084;-;   14;-;   21;-;  832;-;  793;-;   39;-;    0;-;    2;-;    1;-;    8;-;    5;-;    5;-;    1;-; 1060;-; 1008;-;   52;-;    0;-;    1;-;    9;-;    7;-;    5;-;    3;-;    2;-
7120;8440;08;B;  10;040104; 7;s;13;  925;-; 1223;-;   10;-;   10;-;  911;-;  862;-;   48;-;    1;-;    2;-;    4;-;    2;-;    4;-;    4;-;    2;-; 1209;-; 1151;-;   58;-;    0;-;    2;-;    4;-;    4;-;    2;-;    1;-;    2;-
7120;8440;08;B;  10;040104; 7;s;14; 1046;-; 1099;-;    9;-;   11;-; 1033;-;  972;-;   61;-;    0;-;    2;-;    5;-;    2;-;    2;-;    1;-;    2;-; 1085;-; 1036;-;   47;-;    2;-;    2;-;    4;-;    4;-;    3;-;    3;-;    1;-
7120;8440;08;B;  10;040104; 7;s;15; 1140;-; 1282;-;   11;-;   10;-; 1120;-; 1061;-;   59;-;    0;-;    4;-;    2;-;    6;-;    3;-;    3;-;    5;-; 1264;-; 1204;-;   60;-;    0;-;    5;-;    2;-;    2;-;    6;-;    6;-;    3;-
7120;8440;08;B;  10;040104; 7;s;16; 1112;-; 1246;-;   13;-;   17;-; 1095;-; 1042;-;   52;-;    1;-;    2;-;    5;-;    2;-;    6;-;    6;-;    2;-; 1223;-; 1159;-;   64;-;    0;-;    3;-;    3;-;    7;-;    7;-;    6;-;    3;-
7120;8440;08;B;  10;040104; 7;s;17; 1359;-; 1237;-;   22;-;   10;-; 1330;-; 1255;-;   74;-;    1;-;    3;-;    5;-;    8;-;    9;-;    7;-;    4;-; 1226;-; 1157;-;   69;-;    0;-;    1;-;    2;-;    6;-;    2;-;    2;-;    0;-
7120;8440;08;B;  10;040104; 7;s;18; 1034;-; 1169;-;   10;-;   17;-; 1017;-;  959;-;   58;-;    0;-;    2;-;    0;-;    3;-;    7;-;    5;-;    5;-; 1149;-; 1089;-;   59;-;    1;-;    2;-;    2;-;    9;-;    6;-;    5;-;    1;-
