TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
7120;8440;08;B;  10;140101; 3;s;11;  321;-;  397;-;    5;-;    8;-;  316;-;  305;-;   11;-;    0;-;    0;-;    3;-;    0;-;    2;-;    2;-;    0;-;  388;-;  374;-;   13;-;    1;-;    1;-;    2;-;    2;-;    4;-;    3;-;    0;-
7120;8440;08;B;  10;140101; 3;s;12;  547;-;  824;-;    4;-;    7;-;  543;-;  528;-;   15;-;    0;-;    0;-;    1;-;    0;-;    3;-;    3;-;    0;-;  815;-;  791;-;   24;-;    0;-;    2;-;    3;-;    2;-;    2;-;    1;-;    0;-
7120;8440;08;B;  10;140101; 3;s;13;  835;-; 1108;-;    8;-;   10;-;  825;-;  796;-;   28;-;    1;-;    1;-;    4;-;    1;-;    3;-;    3;-;    1;-; 1097;-; 1061;-;   35;-;    1;-;    0;-;    3;-;    4;-;    3;-;    3;-;    1;-
7120;8440;08;B;  10;140101; 3;s;14; 1130;-; 1377;-;    2;-;    8;-; 1127;-; 1097;-;   27;-;    3;-;    1;-;    1;-;    1;-;    0;-;    0;-;    0;-; 1367;-; 1326;-;   40;-;    1;-;    0;-;    2;-;    0;-;    6;-;    6;-;    2;-
7120;8440;08;B;  10;140101; 3;s;15; 1367;-; 1475;-;   12;-;    9;-; 1349;-; 1310;-;   38;-;    1;-;    4;-;    2;-;    4;-;    6;-;    6;-;    2;-; 1463;-; 1415;-;   43;-;    5;-;    2;-;    4;-;    3;-;    2;-;    2;-;    1;-
7120;8440;08;B;  10;140101; 3;s;16; 1569;-; 1421;-;   12;-;    3;-; 1553;-; 1502;-;   50;-;    1;-;    3;-;    5;-;    1;-;    6;-;    6;-;    1;-; 1414;-; 1371;-;   41;-;    2;-;    2;-;    1;-;    0;-;    2;-;    2;-;    2;-
7120;8440;08;B;  10;140101; 3;s;17; 1462;-; 1499;-;   13;-;    3;-; 1445;-; 1412;-;   32;-;    1;-;    3;-;    3;-;    2;-;    8;-;    7;-;    1;-; 1492;-; 1441;-;   47;-;    4;-;    4;-;    2;-;    1;-;    0;-;    0;-;    0;-
7120;8440;08;B;  10;140101; 3;s;18; 1507;-; 1343;-;    9;-;    2;-; 1494;-; 1459;-;   34;-;    1;-;    2;-;    3;-;    1;-;    5;-;    4;-;    2;-; 1338;-; 1301;-;   36;-;    1;-;    2;-;    1;-;    0;-;    1;-;    1;-;    1;-
7120;8440;08;B;  10;140101; 3;s;19; 1443;-; 1152;-;   10;-;   11;-; 1428;-; 1396;-;   29;-;    3;-;    2;-;    5;-;    1;-;    4;-;    4;-;    3;-; 1139;-; 1101;-;   36;-;    2;-;    2;-;    3;-;    2;-;    6;-;    5;-;    0;-
7120;8440;08;B;  10;140101; 3;s;20; 1181;-;  862;-;   12;-;    9;-; 1167;-; 1135;-;   30;-;    2;-;    2;-;    3;-;    4;-;    5;-;    5;-;    0;-;  853;-;  837;-;   16;-;    0;-;    0;-;    5;-;    3;-;    1;-;    1;-;    0;-
7120;8440;08;B;  10;140101; 3;s;21;  800;-;  625;-;    6;-;    7;-;  792;-;  769;-;   23;-;    0;-;    2;-;    2;-;    2;-;    2;-;    0;-;    0;-;  617;-;  602;-;   15;-;    0;-;    1;-;    2;-;    3;-;    2;-;    2;-;    0;-
7120;8440;08;B;  10;140101; 3;s;22;  611;-;  523;-;   11;-;   15;-;  600;-;  579;-;   21;-;    0;-;    0;-;    0;-;    3;-;    8;-;    8;-;    0;-;  508;-;  494;-;   13;-;    1;-;    0;-;    2;-;    7;-;    6;-;    4;-;    0;-
7120;8440;08;B;  10;140101; 3;s;23;  474;-;  426;-;   11;-;   12;-;  462;-;  452;-;    9;-;    1;-;    1;-;    2;-;    3;-;    6;-;    5;-;    0;-;  413;-;  406;-;    7;-;    0;-;    1;-;    0;-;    3;-;    9;-;    3;-;    0;-
7120;8440;08;B;  10;140101; 3;s;24;  314;-;  380;-;   16;-;   15;-;  297;-;  291;-;    6;-;    0;-;    1;-;    1;-;    2;-;   13;-;   12;-;    0;-;  364;-;  353;-;   11;-;    0;-;    1;-;    1;-;    3;-;   11;-;    7;-;    0;-
7120;8440;08;B;  10;140102; 4;u;01;  170;-;  185;-;   20;-;   18;-;  149;-;  142;-;    7;-;    0;-;    1;-;    0;-;    4;-;   16;-;   11;-;    0;-;  165;-;  160;-;    5;-;    0;-;    1;-;    1;-;    4;-;   13;-;   11;-;    1;-
7120;8440;08;B;  10;140102; 4;u;02;  167;-;  120;-;   26;-;   12;-;  141;-;  135;-;    6;-;    0;-;    0;-;    0;-;   11;-;   15;-;    8;-;    0;-;  108;-;  102;-;    6;-;    0;-;    0;-;    0;-;    2;-;   10;-;    9;-;    0;-
7120;8440;08;B;  10;140102; 4;u;03;  111;-;  100;-;   27;-;   21;-;   84;-;   72;-;   12;-;    0;-;    0;-;    0;-;   11;-;   16;-;    8;-;    0;-;   79;-;   71;-;    8;-;    0;-;    0;-;    1;-;    5;-;   15;-;   13;-;    0;-
7120;8440;08;B;  10;140102; 4;u;04;  121;-;  132;-;   47;-;   36;-;   74;-;   60;-;   14;-;    0;-;    0;-;    0;-;   25;-;   22;-;   14;-;    0;-;   96;-;   84;-;   12;-;    0;-;    0;-;    4;-;    9;-;   23;-;   14;-;    0;-
7120;8440;08;B;  10;140102; 4;u;05;  186;-;  172;-;   50;-;   48;-;  136;-;  121;-;   15;-;    0;-;    0;-;    2;-;   25;-;   23;-;   14;-;    0;-;  124;-;  103;-;   21;-;    0;-;    0;-;    0;-;   26;-;   22;-;   16;-;    0;-
7120;8440;08;B;  10;140102; 4;u;06;  779;-;  530;-;   73;-;   84;-;  706;-;  666;-;   38;-;    2;-;    0;-;    3;-;   35;-;   35;-;   28;-;    0;-;  445;-;  364;-;   81;-;    0;-;    1;-;    1;-;   36;-;   47;-;   41;-;    0;-
7120;8440;08;B;  10;140102; 4;u;07; 1301;-;  962;-;   94;-;  106;-; 1205;-; 1130;-;   75;-;    0;-;    1;-;    5;-;   30;-;   59;-;   43;-;    1;-;  855;-;  755;-;  100;-;    0;-;    1;-;    5;-;   52;-;   49;-;   27;-;    0;-
7120;8440;08;B;  10;140102; 4;u;08; 1522;-; 1274;-;  121;-;  139;-; 1395;-; 1294;-;   98;-;    3;-;    5;-;    9;-;   42;-;   70;-;   57;-;    1;-; 1133;-; 1039;-;   93;-;    1;-;    2;-;    8;-;   66;-;   65;-;   52;-;    0;-
7120;8440;08;B;  10;140102; 4;u;09; 1508;-; 1210;-;  133;-;  128;-; 1369;-; 1208;-;  161;-;    0;-;    5;-;    9;-;   58;-;   66;-;   51;-;    1;-; 1079;-;  981;-;   98;-;    0;-;    3;-;    8;-;   51;-;   69;-;   56;-;    0;-
7120;8440;08;B;  10;140102; 4;u;10; 1450;-; 1314;-;  118;-;  151;-; 1324;-; 1209;-;  114;-;    1;-;    8;-;    4;-;   47;-;   67;-;   48;-;    0;-; 1152;-; 1043;-;  108;-;    1;-;   10;-;   10;-;   57;-;   84;-;   62;-;    1;-
7120;8440;08;B;  10;140102; 4;u;11; 1644;-; 1569;-;  136;-;  120;-; 1496;-; 1390;-;  105;-;    1;-;   11;-;    4;-;   48;-;   84;-;   67;-;    1;-; 1443;-; 1314;-;  129;-;    0;-;    5;-;    4;-;   53;-;   63;-;   49;-;    1;-
7120;8440;08;B;  10;140102; 4;u;12; 1833;-; 1836;-;  117;-;  140;-; 1709;-; 1600;-;  107;-;    2;-;    5;-;    5;-;   45;-;   67;-;   49;-;    2;-; 1691;-; 1560;-;  130;-;    1;-;    5;-;    5;-;   54;-;   81;-;   67;-;    0;-
7120;8440;08;B;  10;140102; 4;u;13; 1920;-; 1842;-;  105;-;  109;-; 1804;-; 1706;-;   98;-;    0;-;    9;-;    4;-;   37;-;   64;-;   49;-;    2;-; 1726;-; 1601;-;  125;-;    0;-;    5;-;    5;-;   35;-;   69;-;   53;-;    2;-
7120;8440;08;B;  10;140102; 4;u;14; 1995;-; 1910;-;  107;-;  130;-; 1877;-; 1778;-;   97;-;    2;-;    6;-;    3;-;   50;-;   54;-;   46;-;    5;-; 1776;-; 1666;-;  109;-;    1;-;    4;-;    3;-;   55;-;   72;-;   55;-;    0;-
7120;8440;08;B;  10;140102; 4;u;15; 2089;-; 2209;-;  111;-;  116;-; 1964;-; 1864;-;   99;-;    1;-;    8;-;    7;-;   33;-;   71;-;   51;-;    6;-; 2081;-; 1945;-;  133;-;    3;-;   10;-;    7;-;   43;-;   66;-;   51;-;    2;-
7120;8440;08;B;  10;140102; 4;u;16; 2085;-; 2466;-;  106;-;   83;-; 1970;-; 1870;-;   99;-;    1;-;    5;-;    7;-;   32;-;   67;-;   55;-;    4;-; 2375;-; 2232;-;  139;-;    4;-;    6;-;    4;-;   27;-;   52;-;   35;-;    2;-
7120;8440;08;B;  10;140102; 4;u;17; 2241;-; 2430;-;   91;-;   77;-; 2143;-; 2039;-;  103;-;    1;-;    3;-;    7;-;   30;-;   54;-;   36;-;    4;-; 2342;-; 2220;-;  120;-;    2;-;    9;-;    9;-;   24;-;   44;-;   32;-;    2;-
7120;8440;08;B;  10;140102; 4;u;18; 2101;-; 2344;-;   75;-;   70;-; 2019;-; 1931;-;   88;-;    0;-;    7;-;    8;-;   20;-;   47;-;   36;-;    0;-; 2266;-; 2158;-;  106;-;    2;-;    5;-;    5;-;   23;-;   42;-;   29;-;    3;-
7120;8440;08;B;  10;140102; 4;u;19; 1907;-; 2063;-;   62;-;   55;-; 1838;-; 1774;-;   64;-;    0;-;    6;-;   10;-;   15;-;   37;-;   25;-;    1;-; 2002;-; 1915;-;   84;-;    3;-;    5;-;    9;-;   16;-;   30;-;   24;-;    1;-
7120;8440;08;B;  10;140102; 4;u;20; 1531;-; 1465;-;   29;-;   57;-; 1497;-; 1433;-;   63;-;    1;-;    5;-;    2;-;   10;-;   17;-;   13;-;    0;-; 1403;-; 1334;-;   67;-;    2;-;    4;-;   11;-;   13;-;   33;-;   24;-;    1;-
7120;8440;08;B;  10;140102; 4;u;21; 1103;-; 1005;-;   36;-;   39;-; 1063;-; 1008;-;   55;-;    0;-;    3;-;    3;-;    8;-;   25;-;   23;-;    1;-;  962;-;  921;-;   40;-;    1;-;    4;-;    6;-;    8;-;   25;-;   12;-;    0;-
7120;8440;08;B;  10;140102; 4;u;22;  845;-;  732;-;   29;-;   32;-;  815;-;  783;-;   32;-;    0;-;    1;-;    4;-;    9;-;   16;-;   13;-;    0;-;  697;-;  666;-;   31;-;    0;-;    3;-;    4;-;    4;-;   24;-;   14;-;    0;-
7120;8440;08;B;  10;140102; 4;u;23;  690;-;  734;-;   34;-;   29;-;  655;-;  626;-;   28;-;    1;-;    1;-;    3;-;    9;-;   22;-;   19;-;    0;-;  704;-;  669;-;   35;-;    0;-;    1;-;    2;-;    8;-;   19;-;   12;-;    0;-
7120;8440;08;B;  10;140102; 4;u;24;  430;-;  595;-;   33;-;   18;-;  394;-;  377;-;   17;-;    0;-;    3;-;    1;-;    6;-;   26;-;   19;-;    0;-;  576;-;  553;-;   23;-;    0;-;    1;-;    3;-;    4;-;   11;-;    6;-;    0;-
7120;8440;08;B;  10;140103; 5;u;01;  267;-;  272;-;   23;-;   22;-;  243;-;  230;-;   13;-;    0;-;    1;-;    0;-;    4;-;   19;-;   12;-;    0;-;  250;-;  244;-;    6;-;    0;-;    0;-;    0;-;    8;-;   14;-;   10;-;    0;-
7120;8440;08;B;  10;140103; 5;u;02;  197;-;  217;-;   37;-;   27;-;  160;-;  148;-;   12;-;    0;-;    0;-;    0;-;    8;-;   29;-;   17;-;    0;-;  190;-;  186;-;    4;-;    0;-;    0;-;    0;-;    4;-;   23;-;   16;-;    0;-
7120;8440;08;B;  10;140103; 5;u;03;  171;-;  151;-;   45;-;   34;-;  126;-;  103;-;   23;-;    0;-;    0;-;    0;-;   19;-;   26;-;   17;-;    0;-;  117;-;  109;-;    8;-;    0;-;    0;-;    1;-;    8;-;   25;-;   20;-;    0;-
7120;8440;08;B;  10;140103; 5;u;04;  150;-;  162;-;   59;-;   50;-;   90;-;   69;-;   21;-;    0;-;    1;-;    0;-;   18;-;   41;-;   22;-;    0;-;  112;-;  101;-;   11;-;    0;-;    0;-;    0;-;   19;-;   31;-;   23;-;    0;-
7120;8440;08;B;  10;140103; 5;u;05;  218;-;  231;-;   80;-;   61;-;  138;-;  111;-;   27;-;    0;-;    0;-;    2;-;   35;-;   43;-;   23;-;    0;-;  169;-;  127;-;   42;-;    0;-;    1;-;    1;-;   33;-;   27;-;   18;-;    0;-
7120;8440;08;B;  10;140103; 5;u;06;  803;-;  491;-;  112;-;   91;-;  690;-;  649;-;   40;-;    1;-;    0;-;    3;-;   46;-;   63;-;   41;-;    1;-;  400;-;  342;-;   58;-;    0;-;    0;-;    3;-;   36;-;   52;-;   34;-;    0;-
7120;8440;08;B;  10;140103; 5;u;07; 1289;-;  976;-;  121;-;  125;-; 1165;-; 1077;-;   86;-;    2;-;    3;-;    4;-;   36;-;   81;-;   66;-;    0;-;  849;-;  746;-;  103;-;    0;-;    2;-;    6;-;   48;-;   71;-;   48;-;    0;-
7120;8440;08;B;  10;140103; 5;u;08; 1504;-; 1235;-;  148;-;  138;-; 1351;-; 1233;-;  114;-;    4;-;    3;-;    5;-;   53;-;   90;-;   73;-;    2;-; 1090;-;  982;-;  108;-;    0;-;    5;-;    6;-;   66;-;   66;-;   52;-;    2;-
7120;8440;08;B;  10;140103; 5;u;09; 1476;-; 1234;-;  140;-;  144;-; 1330;-; 1195;-;  129;-;    6;-;    6;-;    8;-;   54;-;   78;-;   63;-;    0;-; 1083;-;  985;-;   98;-;    0;-;    7;-;    7;-;   58;-;   79;-;   63;-;    0;-
7120;8440;08;B;  10;140103; 5;u;10; 1574;-; 1380;-;  180;-;  149;-; 1379;-; 1250;-;  128;-;    1;-;   13;-;    4;-;   70;-;  106;-;   84;-;    2;-; 1216;-; 1094;-;  119;-;    3;-;   15;-;    8;-;   49;-;   92;-;   72;-;    0;-
7120;8440;08;B;  10;140103; 5;u;11; 1694;-; 1687;-;  120;-;  155;-; 1557;-; 1436;-;  120;-;    1;-;   15;-;    5;-;   43;-;   72;-;   49;-;    2;-; 1523;-; 1381;-;  142;-;    0;-;    8;-;    6;-;   56;-;   93;-;   75;-;    1;-
7120;8440;08;B;  10;140103; 5;u;12; 1847;-; 1759;-;  127;-;  135;-; 1710;-; 1617;-;   92;-;    1;-;    8;-;    4;-;   43;-;   80;-;   64;-;    2;-; 1620;-; 1494;-;  123;-;    3;-;    4;-;    4;-;   35;-;   96;-;   81;-;    0;-
7120;8440;08;B;  10;140103; 5;u;13; 1980;-; 2011;-;  139;-;  138;-; 1830;-; 1708;-;  119;-;    3;-;   10;-;    3;-;   52;-;   84;-;   57;-;    1;-; 1864;-; 1713;-;  148;-;    3;-;    9;-;    5;-;   58;-;   75;-;   66;-;    0;-
7120;8440;08;B;  10;140103; 5;u;14; 2119;-; 2220;-;  110;-;  132;-; 2001;-; 1864;-;  134;-;    3;-;    7;-;    4;-;   40;-;   66;-;   48;-;    1;-; 2073;-; 1938;-;  134;-;    1;-;   12;-;    3;-;   53;-;   76;-;   57;-;    3;-
7120;8440;08;B;  10;140103; 5;u;15; 2232;-; 2420;-;  122;-;  101;-; 2099;-; 1984;-;  113;-;    2;-;    7;-;    7;-;   53;-;   62;-;   47;-;    4;-; 2307;-; 2159;-;  147;-;    1;-;   10;-;    6;-;   35;-;   60;-;   43;-;    2;-
7120;8440;08;B;  10;140103; 5;u;16; 2148;-; 2547;-;  116;-;  111;-; 2020;-; 1926;-;   89;-;    5;-;   11;-;   14;-;   44;-;   58;-;   46;-;    1;-; 2423;-; 2286;-;  136;-;    1;-;    9;-;    5;-;   39;-;   67;-;   54;-;    4;-
7120;8440;08;B;  10;140103; 5;u;17; 2158;-; 2512;-;   85;-;   84;-; 2066;-; 1950;-;  116;-;    0;-;    6;-;    5;-;   26;-;   54;-;   42;-;    1;-; 2419;-; 2267;-;  147;-;    5;-;    7;-;    6;-;   25;-;   53;-;   38;-;    2;-
7120;8440;08;B;  10;140103; 5;u;18; 2106;-; 2291;-;   60;-;   52;-; 2032;-; 1926;-;  105;-;    1;-;    8;-;   10;-;    9;-;   41;-;   37;-;    6;-; 2230;-; 2132;-;   95;-;    3;-;    7;-;    6;-;   19;-;   27;-;   18;-;    2;-
7120;8440;08;B;  10;140103; 5;u;19; 1726;-; 1941;-;   54;-;   53;-; 1665;-; 1602;-;   61;-;    2;-;    5;-;    8;-;   16;-;   30;-;   24;-;    2;-; 1883;-; 1796;-;   85;-;    2;-;    4;-;    5;-;   16;-;   32;-;   29;-;    1;-
7120;8440;08;B;  10;140103; 5;u;20; 1582;-; 1422;-;   35;-;   39;-; 1541;-; 1482;-;   55;-;    4;-;    4;-;    3;-;   10;-;   22;-;   17;-;    2;-; 1377;-; 1315;-;   59;-;    3;-;    5;-;    9;-;    5;-;   25;-;   18;-;    1;-
7120;8440;08;B;  10;140103; 5;u;21; 1349;-; 1117;-;   26;-;   36;-; 1316;-; 1257;-;   59;-;    0;-;    7;-;    3;-;   11;-;   12;-;   12;-;    0;-; 1079;-; 1031;-;   45;-;    3;-;    2;-;    3;-;    5;-;   28;-;   19;-;    0;-
7120;8440;08;B;  10;140103; 5;u;22;  996;-;  758;-;   34;-;   43;-;  960;-;  931;-;   29;-;    0;-;    2;-;    2;-;    7;-;   25;-;   15;-;    0;-;  714;-;  688;-;   26;-;    0;-;    1;-;    4;-;    7;-;   32;-;   19;-;    0;-
7120;8440;08;B;  10;140103; 5;u;23;  807;-;  827;-;   25;-;   25;-;  781;-;  758;-;   22;-;    1;-;    1;-;    4;-;    5;-;   16;-;   11;-;    0;-;  801;-;  768;-;   33;-;    0;-;    1;-;    3;-;    8;-;   14;-;    8;-;    0;-
7120;8440;08;B;  10;140103; 5;u;24;  577;-;  750;-;   24;-;   22;-;  549;-;  526;-;   23;-;    0;-;    3;-;    2;-;    5;-;   17;-;   13;-;    1;-;  726;-;  697;-;   29;-;    0;-;    2;-;    1;-;    5;-;   16;-;   12;-;    0;-
7120;8440;08;B;  10;140104; 6;u;01;  374;-;  436;-;   21;-;   20;-;  353;-;  335;-;   17;-;    1;-;    0;-;    0;-;    4;-;   17;-;   11;-;    0;-;  416;-;  402;-;   14;-;    0;-;    0;-;    2;-;    4;-;   14;-;    9;-;    0;-
7120;8440;08;B;  10;140104; 6;u;02;  256;-;  321;-;   37;-;   15;-;  219;-;  207;-;   12;-;    0;-;    0;-;    1;-;   10;-;   26;-;   12;-;    0;-;  305;-;  298;-;    7;-;    0;-;    1;-;    1;-;    2;-;   12;-;    5;-;    0;-
7120;8440;08;B;  10;140104; 6;u;03;  203;-;  259;-;   30;-;   25;-;  171;-;  162;-;    9;-;    0;-;    2;-;    1;-;    9;-;   20;-;   11;-;    0;-;  233;-;  225;-;    8;-;    0;-;    0;-;    0;-;    4;-;   21;-;   14;-;    1;-
7120;8440;08;B;  10;140104; 6;u;04;  143;-;  241;-;   34;-;   27;-;  108;-;   96;-;   11;-;    1;-;    0;-;    1;-;   10;-;   23;-;    9;-;    1;-;  213;-;  202;-;   11;-;    0;-;    1;-;    2;-;   10;-;   15;-;   11;-;    0;-
7120;8440;08;B;  10;140104; 6;u;05;  125;-;  214;-;   26;-;   33;-;   98;-;   87;-;   11;-;    0;-;    1;-;    1;-;    9;-;   16;-;    5;-;    0;-;  180;-;  164;-;   16;-;    0;-;    1;-;    0;-;   12;-;   21;-;   16;-;    0;-
7120;8440;08;B;  10;140104; 6;u;06;  373;-;  267;-;   54;-;   38;-;  318;-;  287;-;   30;-;    1;-;    1;-;    0;-;   33;-;   21;-;   14;-;    0;-;  229;-;  199;-;   30;-;    0;-;    0;-;    1;-;   15;-;   22;-;   13;-;    0;-
7120;8440;08;B;  10;140104; 6;u;07;  297;-;  379;-;   34;-;   44;-;  262;-;  225;-;   37;-;    0;-;    1;-;    3;-;    6;-;   25;-;   16;-;    0;-;  330;-;  282;-;   48;-;    0;-;    5;-;    3;-;   22;-;   19;-;   11;-;    0;-
7120;8440;08;B;  10;140104; 6;u;08;  444;-;  506;-;   39;-;   59;-;  401;-;  355;-;   45;-;    1;-;    3;-;    5;-;   15;-;   19;-;   13;-;    1;-;  444;-;  382;-;   60;-;    2;-;    3;-;   10;-;   21;-;   28;-;   14;-;    0;-
7120;8440;08;B;  10;140104; 6;u;09;  705;-;  705;-;   34;-;   35;-;  663;-;  626;-;   37;-;    0;-;    6;-;    6;-;   13;-;   15;-;   11;-;    2;-;  668;-;  613;-;   55;-;    0;-;    2;-;    5;-;   15;-;   15;-;   12;-;    0;-
7120;8440;08;B;  10;140104; 6;u;10; 1136;-; 1143;-;   42;-;   30;-; 1089;-; 1017;-;   71;-;    1;-;    5;-;    3;-;   18;-;   21;-;   15;-;    0;-; 1105;-; 1027;-;   78;-;    0;-;    8;-;    6;-;   12;-;   12;-;   10;-;    0;-
7120;8440;08;B;  10;140104; 6;u;11; 1534;-; 1509;-;   42;-;   33;-; 1481;-; 1394;-;   86;-;    1;-;   10;-;    4;-;   24;-;   14;-;   10;-;    1;-; 1470;-; 1374;-;   96;-;    0;-;    5;-;    4;-;   15;-;   14;-;   10;-;    1;-
7120;8440;08;B;  10;140104; 6;u;12; 1759;-; 1587;-;   26;-;   34;-; 1725;-; 1650;-;   73;-;    2;-;    7;-;    8;-;    5;-;   13;-;    9;-;    1;-; 1542;-; 1449;-;   92;-;    1;-;    9;-;    5;-;   17;-;   12;-;    8;-;    2;-
7120;8440;08;B;  10;140104; 6;u;13; 1699;-; 1728;-;   33;-;   17;-; 1653;-; 1575;-;   76;-;    2;-;   12;-;    4;-;   14;-;   15;-;   12;-;    1;-; 1693;-; 1607;-;   84;-;    2;-;   15;-;    2;-;    7;-;    8;-;    6;-;    3;-
7120;8440;08;B;  10;140104; 6;u;14; 1897;-; 1915;-;   17;-;   19;-; 1875;-; 1806;-;   69;-;    0;-;    4;-;    1;-;    9;-;    7;-;    5;-;    1;-; 1884;-; 1789;-;   94;-;    1;-;   11;-;    3;-;    7;-;    9;-;    8;-;    1;-
7120;8440;08;B;  10;140104; 6;u;15; 1983;-; 2121;-;   16;-;   21;-; 1959;-; 1877;-;   81;-;    1;-;    6;-;    7;-;    6;-;    3;-;    2;-;    2;-; 2094;-; 1985;-;  108;-;    1;-;    6;-;    3;-;    7;-;   11;-;    6;-;    0;-
7120;8440;08;B;  10;140104; 6;u;16; 1890;-; 1935;-;   10;-;   11;-; 1869;-; 1804;-;   65;-;    0;-;   11;-;    5;-;    3;-;    2;-;    2;-;    0;-; 1917;-; 1835;-;   81;-;    1;-;    7;-;    1;-;    4;-;    6;-;    4;-;    0;-
7120;8440;08;B;  10;140104; 6;u;17; 1843;-; 1927;-;    8;-;    8;-; 1824;-; 1744;-;   80;-;    0;-;   11;-;    2;-;    2;-;    4;-;    2;-;    0;-; 1915;-; 1831;-;   84;-;    0;-;    4;-;    1;-;    4;-;    3;-;    2;-;    0;-
